20	15
105	16	48	114	54	90	159	133	65	153	146	28	15	41	141
29	82	40	45	151	103	24	117	55	185	25	119	168	58	3
26	190	40	135	120	4	126	36	127	99	99	62	174	155	143
140	21	74	194	9	173	169	128	183	93	122	91	56	18	52
33	196	160	6	22	164	125	150	19	73	40	105	39	93	105
89	174	75	35	118	117	33	40	97	82	113	130	130	99	5
141	141	11	15	79	78	134	41	180	130	134	187	131	40	64
9	98	172	101	2	74	135	32	176	174	95	105	36	165	190
156	135	95	161	110	196	33	188	45	159	137	31	112	83	89
30	166	99	165	59	151	122	128	193	38	118	136	127	154	82
67	154	125	57	24	21	11	79	142	29	186	107	57	192	197
118	54	74	94	123	88	182	35	120	190	159	92	34	80	101
15	108	163	118	107	30	126	189	7	131	122	173	173	132	8
127	151	1	116	158	148	131	36	194	92	23	177	65	165	182
125	5	31	50	174	94	98	38	26	162	5	87	101	141	11
198	65	173	169	46	164	151	14	150	108	123	67	14	166	116
174	165	180	115	185	100	122	38	112	93	137	74	34	50	42
95	15	13	103	42	187	188	143	87	182	21	165	69	4	55
13	134	177	40	132	1	42	35	65	92	121	111	94	27	137
111	167	117	3	76	110	79	142	200	33	148	90	82	163	25
7	6	1	4	2	3	5	14	11	15	9	10	12	13	8
7	2	4	1	3	5	6	8	12	13	10	14	11	9	15
1	3	5	2	4	6	7	10	8	11	12	13	9	14	15
1	2	5	3	6	4	7	14	13	11	12	8	15	9	10
5	3	2	7	1	4	6	11	9	15	12	10	14	13	8
4	7	5	3	1	6	2	9	10	12	14	11	13	8	15
7	4	1	3	2	6	5	15	8	11	14	10	13	9	12
2	3	6	1	7	5	4	9	14	8	13	10	11	15	12
7	3	6	1	2	5	4	10	9	15	8	12	14	13	11
3	1	6	7	4	2	5	11	14	9	8	12	15	13	10
3	2	7	1	6	5	4	15	9	14	11	12	13	8	10
6	2	7	5	4	1	3	15	14	8	12	10	11	13	9
3	1	4	6	5	2	7	9	12	10	14	8	13	11	15
2	3	5	4	6	1	7	13	10	14	12	9	8	11	15
7	3	4	5	6	1	2	8	10	9	11	12	14	15	13
2	7	1	4	5	3	6	10	9	15	14	11	13	12	8
1	3	4	2	7	5	6	12	15	10	11	8	13	14	9
4	7	2	5	3	1	6	13	14	10	15	11	8	12	9
7	1	6	2	4	5	3	12	14	15	8	10	13	11	9
6	7	4	1	5	3	2	14	10	15	12	9	11	13	8
