40	15
111	116	49	112	8	136	22	104	31	171	48	67	81	65	48
68	64	142	162	197	157	70	60	70	151	200	191	133	95	150
136	48	116	143	44	169	152	100	40	78	1	75	175	198	155
26	62	169	133	83	68	17	103	35	182	3	199	76	25	56
26	32	184	57	51	31	105	138	6	174	23	169	160	92	19
21	196	165	85	123	194	28	41	70	151	167	164	4	148	5
5	139	96	143	169	193	180	122	23	193	84	51	140	158	4
43	124	52	8	67	193	128	199	158	98	153	174	7	86	48
27	12	1	151	27	12	81	108	191	27	199	197	186	27	93
149	172	170	97	26	65	169	68	152	55	160	53	48	15	185
131	122	14	95	154	63	34	102	55	27	173	85	43	128	184
59	194	164	72	193	158	150	117	13	182	78	173	156	111	145
54	161	132	58	27	63	195	125	142	128	124	198	121	200	126
144	60	197	13	86	94	149	49	173	54	105	67	17	31	106
57	200	43	183	12	146	138	9	13	78	107	125	112	10	135
172	155	44	79	9	182	162	6	68	101	52	62	127	91	68
115	2	72	151	138	152	152	36	6	195	99	4	180	177	79
58	110	118	120	42	195	159	118	146	138	199	88	148	19	12
177	41	84	173	150	59	165	185	57	63	133	59	146	115	99
43	169	122	159	56	55	180	103	127	4	103	88	39	135	116
194	11	126	189	134	4	43	78	68	10	48	48	150	91	181
3	80	53	97	52	80	60	158	139	167	197	158	194	139	10
122	104	41	148	129	173	138	149	76	140	138	167	22	146	185
98	20	184	108	120	121	115	61	178	95	37	94	87	6	112
106	130	118	77	41	96	21	44	7	33	181	27	17	29	166
175	189	147	121	160	22	159	11	111	2	181	68	16	152	73
191	53	10	136	189	106	75	118	42	110	112	43	50	18	61
156	87	188	137	55	158	120	169	3	22	142	197	116	88	91
106	191	132	126	153	51	40	176	100	49	100	146	147	52	109
75	50	171	138	90	150	197	4	27	158	185	103	73	146	55
198	178	53	107	195	179	109	177	23	176	158	63	123	17	70
137	190	131	118	149	37	18	31	23	191	137	159	17	179	14
67	41	194	179	9	148	2	15	153	123	92	114	117	174	88
3	164	140	148	132	167	47	84	46	137	71	173	59	182	149
152	164	88	26	140	135	75	160	94	12	38	186	61	147	130
31	94	181	8	185	3	99	128	140	148	85	70	168	80	192
39	125	118	29	199	144	43	38	163	144	141	4	125	12	96
69	126	176	141	135	62	149	195	77	177	116	122	70	127	88
65	187	72	79	110	175	160	62	144	84	76	179	30	155	189
192	169	27	44	158	61	180	135	80	189	106	22	114	49	75
1	11	13	9	5	8	15	2	10	7	6	4	3	14	12
14	3	8	11	6	1	13	9	7	15	12	10	5	4	2
7	2	5	14	13	3	1	9	15	10	6	12	4	11	8
15	8	3	11	7	10	14	13	12	9	5	2	1	4	6
7	8	6	10	12	5	15	9	13	2	14	3	4	11	1
11	8	5	9	15	4	10	3	2	6	12	7	13	14	1
13	1	2	14	11	9	7	8	4	12	6	3	15	10	5
13	2	15	4	8	6	7	1	12	10	3	5	9	11	14
2	8	12	15	9	6	7	13	10	4	1	11	5	3	14
4	11	14	5	3	15	1	2	9	10	6	13	7	12	8
13	4	6	9	3	2	12	10	14	11	15	8	5	7	1
6	14	7	8	12	3	4	5	1	13	9	2	11	10	15
7	14	5	3	15	8	6	12	13	9	1	2	4	11	10
8	2	5	13	7	3	14	10	15	11	6	1	4	9	12
13	3	14	11	4	5	6	15	10	7	9	1	12	8	2
4	9	6	2	13	1	5	15	3	8	7	10	14	12	11
4	14	13	7	1	3	15	5	6	8	11	9	12	2	10
15	12	6	9	11	1	5	3	7	2	8	14	13	4	10
9	5	8	1	3	4	7	15	10	6	13	2	12	14	11
8	13	5	12	3	4	14	10	2	6	1	11	9	7	15
13	9	1	12	2	4	6	11	14	8	10	15	3	5	7
8	12	9	13	4	7	10	15	3	1	11	2	14	5	6
10	8	1	14	4	6	11	3	13	12	9	5	15	7	2
6	11	13	5	12	4	3	15	7	1	2	10	9	8	14
9	13	10	3	7	15	14	2	11	6	5	8	1	4	12
8	7	12	2	4	3	1	15	14	11	10	13	5	6	9
13	5	6	12	4	3	15	7	1	9	14	10	8	11	2
2	11	9	3	4	5	6	8	1	7	14	10	13	12	15
2	6	5	10	9	13	7	8	11	1	14	3	15	4	12
6	12	3	15	13	10	1	8	4	5	2	11	7	9	14
14	6	3	1	4	2	12	7	10	5	9	11	13	15	8
8	7	6	1	11	14	2	12	10	13	4	15	3	5	9
7	4	5	13	12	3	8	1	14	11	9	2	10	15	6
4	10	7	3	1	12	11	9	15	14	5	2	8	6	13
12	2	11	14	1	4	10	6	15	5	13	3	8	7	9
7	15	1	3	2	9	14	10	11	13	6	5	8	12	4
5	15	2	3	14	13	9	11	10	8	6	1	7	12	4
13	15	1	7	11	10	2	3	6	8	12	9	5	14	4
8	7	15	10	1	12	9	13	5	6	2	3	11	14	4
12	9	11	15	14	1	5	7	2	3	4	10	13	6	8
