50	20
81	76	185	75	117	138	158	7	125	22	107	173	168	169	120	28	181	86	173	10
105	95	29	85	161	27	10	115	12	169	137	159	198	1	185	35	114	78	20	59
41	19	76	146	83	62	47	118	22	31	27	169	191	47	63	147	4	75	143	140
123	189	200	45	13	180	182	63	195	3	59	151	178	173	133	97	31	177	16	5
125	182	67	181	62	9	164	124	192	149	145	185	179	167	151	190	163	74	80	66
118	19	13	183	152	108	4	15	102	98	120	63	191	110	170	171	118	69	123	189
53	166	8	17	18	167	69	9	165	125	112	182	3	163	123	116	190	115	33	146
84	60	176	108	176	139	172	83	142	113	183	143	196	175	139	19	34	44	113	49
160	144	6	20	6	28	154	175	8	90	95	187	7	98	193	7	174	93	165	3
131	100	105	200	64	118	187	113	175	180	185	148	101	45	84	173	139	4	86	118
104	39	162	77	187	70	114	198	104	132	29	25	51	138	50	32	121	139	151	9
85	86	18	124	37	20	11	157	163	140	98	33	64	64	55	102	59	34	31	150
150	122	121	82	176	83	154	62	14	35	76	82	181	81	77	5	79	42	72	92
100	26	156	128	167	10	57	86	118	146	6	59	125	170	180	194	29	100	178	69
130	58	65	28	64	3	59	144	73	138	75	31	118	153	32	140	46	70	44	35
105	121	57	121	186	146	87	13	175	26	70	20	16	55	59	51	160	89	115	54
32	143	170	122	92	68	141	84	160	50	83	49	89	160	101	3	32	34	77	165
122	32	188	130	85	18	135	85	117	81	179	98	179	124	169	168	4	120	81	113
116	106	24	38	58	66	48	98	54	70	31	134	22	125	17	172	5	43	46	145
86	60	186	128	115	103	62	134	37	186	162	107	160	162	111	83	104	115	53	95
75	46	25	132	199	94	152	123	73	61	138	114	125	181	129	78	108	141	32	82
170	108	135	46	130	9	41	114	48	46	47	40	19	73	195	183	129	192	129	161
175	155	89	159	48	174	88	56	119	66	195	12	157	190	163	67	48	138	71	37
133	102	17	36	27	176	41	125	165	151	124	62	192	88	146	156	153	8	100	125
102	181	35	106	123	79	165	87	176	169	143	178	190	12	112	28	120	130	200	117
115	23	179	179	79	77	146	131	25	132	173	98	197	12	135	125	62	69	152	77
108	91	102	66	93	133	82	38	161	61	18	112	163	197	14	160	29	196	153	130
186	166	36	129	24	152	18	138	158	123	187	140	30	157	198	2	2	142	130	121
24	139	78	140	77	10	139	47	17	159	95	32	93	32	105	105	74	101	131	152
168	83	54	64	191	32	33	78	121	58	138	56	47	56	39	197	161	185	2	86
