40	20
137	187	30	114	21	106	82	93	50	142	76	64	120	84	129	51	33	127	113	9
53	39	37	169	85	83	188	95	23	58	155	5	166	172	124	198	136	45	104	44
85	27	166	144	54	148	84	125	137	91	8	175	173	200	19	112	190	183	29	121
132	111	2	179	21	123	161	13	50	90	90	135	145	99	84	130	55	32	81	162
179	19	112	131	40	56	118	52	32	39	140	49	24	39	77	41	121	35	35	104
68	86	42	40	13	62	198	182	41	50	70	140	196	96	76	123	44	153	110	117
20	61	198	142	156	37	49	121	66	66	19	40	173	39	63	92	168	73	34	167
46	98	135	118	95	183	126	91	114	25	44	162	67	98	57	155	174	23	154	107
14	21	30	9	144	159	89	122	41	141	67	20	198	182	102	64	14	48	146	16
124	80	130	75	186	92	81	39	21	193	46	64	33	91	158	55	200	176	94	113
27	72	104	54	48	133	44	42	119	146	192	112	80	9	141	47	157	67	102	37
149	146	131	170	98	122	60	26	165	200	78	170	145	85	46	149	94	74	6	123
14	107	94	91	118	167	9	181	109	163	91	64	25	105	83	64	130	147	79	124
41	178	96	111	55	3	138	43	49	168	67	174	7	67	181	65	191	117	123	95
82	162	45	187	67	112	114	167	107	128	45	57	146	185	171	89	38	184	144	186
79	170	51	8	56	84	64	98	176	141	75	34	136	91	53	162	76	72	141	188
129	104	76	92	168	19	148	109	49	80	117	16	74	174	148	127	22	18	52	118
33	181	45	77	6	35	142	113	144	25	72	36	188	42	121	146	66	5	129	141
36	65	4	34	138	28	137	194	140	154	48	47	48	35	169	2	114	184	147	45
38	58	122	22	9	149	186	27	178	44	56	95	134	96	164	50	135	134	194	125
134	110	148	99	188	73	124	49	26	124	169	6	6	97	71	184	124	68	69	108
136	10	20	193	139	11	160	194	47	88	182	42	68	175	10	199	34	139	197	128
61	103	54	92	118	134	107	13	107	172	29	11	164	20	166	42	176	12	33	132
31	80	115	171	163	70	85	42	103	63	175	196	196	100	129	78	188	141	146	91
53	13	89	165	34	104	62	188	35	76	111	53	194	126	33	88	158	114	33	110
195	194	82	1	47	88	42	51	128	145	170	30	186	91	70	73	79	116	168	167
107	10	129	117	17	74	162	122	103	3	162	105	25	167	123	41	158	34	152	156
119	168	31	90	38	139	160	20	39	179	80	55	190	192	41	55	102	99	20	196
48	187	84	112	191	147	162	197	146	126	66	8	158	79	27	101	195	124	164	77
114	134	144	117	171	144	85	127	21	170	62	164	49	28	20	79	197	43	196	119
28	99	51	164	132	47	84	73	109	157	113	174	74	29	170	97	45	128	59	5
52	84	178	105	139	191	43	97	47	89	170	154	174	58	124	5	127	42	179	110
134	180	154	158	159	8	66	133	143	127	5	169	22	180	20	190	171	199	35	36
29	18	5	141	72	48	95	6	157	146	10	89	181	23	112	58	15	72	172	104
121	82	83	154	55	129	106	136	94	144	125	72	6	116	192	88	184	167	59	134
45	177	156	192	96	97	119	167	29	103	61	27	83	35	151	26	13	98	166	128
59	26	27	24	151	71	198	51	130	13	29	57	99	83	111	99	118	185	96	136
155	57	161	114	107	173	83	3	21	147	169	70	78	32	36	19	10	16	139	148
22	91	61	146	84	43	191	1	139	75	84	73	130	23	109	6	39	91	71	106
23	66	181	145	184	136	151	24	165	109	74	178	153	175	144	58	54	40	67	40
1	9	6	4	3	8	2	5	7	10	11	15	16	19	12	14	13	18	17	20
6	8	4	5	9	10	3	1	2	7	13	15	20	14	18	12	19	11	16	17
2	1	8	4	10	9	5	6	7	3	20	14	13	12	18	19	16	11	17	15
2	3	1	6	7	8	10	4	9	5	12	18	20	17	19	15	11	14	13	16
10	1	3	6	8	4	7	2	5	9	17	19	15	14	11	13	12	18	20	16
2	8	9	3	10	1	4	5	7	6	16	20	15	11	17	18	13	19	14	12
8	10	2	4	1	5	9	6	3	7	11	18	14	13	17	12	19	15	16	20
2	1	6	10	3	5	8	4	7	9	11	17	20	13	12	15	16	14	18	19
4	1	2	9	8	3	7	10	5	6	13	18	15	19	12	16	17	14	11	20
9	4	3	10	7	2	8	6	1	5	19	13	20	16	18	14	15	17	12	11
8	1	5	3	10	4	9	6	7	2	19	17	12	20	13	11	14	16	18	15
4	5	9	3	6	2	10	8	7	1	19	11	13	16	20	17	14	15	12	18
5	1	10	8	4	3	9	6	2	7	11	20	13	17	14	19	12	15	16	18
4	10	6	1	2	5	8	7	3	9	18	20	17	11	12	13	19	16	14	15
6	9	10	7	5	1	8	4	2	3	11	16	13	15	17	12	20	18	19	14
7	1	5	8	2	10	9	4	6	3	16	18	17	12	15	11	13	19	14	20
2	6	10	9	7	8	4	1	5	3	15	16	14	13	12	19	18	17	20	11
2	8	3	9	10	1	5	6	7	4	15	13	14	12	16	11	20	18	17	19
10	2	3	8	4	9	1	7	5	6	15	16	19	12	17	18	14	13	20	11
5	10	1	6	7	3	4	2	8	9	15	18	13	14	19	17	16	11	12	20
10	5	8	2	3	4	6	7	9	1	12	17	13	20	14	19	16	15	11	18
7	6	8	3	10	4	9	1	5	2	13	12	17	16	14	15	20	18	11	19
10	9	4	2	3	1	5	6	8	7	17	16	15	12	18	13	19	11	14	20
10	5	2	7	8	6	9	3	4	1	15	14	19	17	11	16	12	18	20	13
5	10	1	6	3	4	2	8	7	9	14	19	17	20	15	11	16	13	18	12
10	1	9	2	5	8	6	3	7	4	20	16	19	15	14	13	18	12	11	17
6	8	9	5	1	10	3	7	2	4	20	14	19	18	16	17	13	12	11	15
