20	15
64	24	51	114	80	110	63	136	53	182	134	125	62	58	177
52	188	78	93	110	48	171	11	113	144	96	182	63	152	107
86	29	187	77	39	144	98	108	48	40	162	89	36	107	53
48	28	71	112	140	11	105	24	79	191	84	32	99	46	140
158	13	126	47	13	172	33	167	114	23	174	78	161	185	144
29	162	196	29	42	8	175	141	37	24	149	11	39	31	24
94	22	71	92	78	54	17	156	57	8	10	134	134	43	62
146	95	168	179	181	108	119	126	130	120	182	126	175	131	181
158	11	106	77	28	143	197	144	82	120	129	54	91	78	75
185	99	159	71	110	84	147	152	111	49	158	127	51	84	70
132	180	49	65	198	133	153	49	169	14	68	65	7	138	67
27	184	92	88	131	106	63	10	72	22	12	160	154	96	81
120	168	179	11	156	163	5	134	84	101	53	21	16	143	25
164	109	160	185	12	193	84	190	151	173	183	4	198	179	61
77	164	119	13	188	181	67	55	88	124	73	191	194	99	169
176	87	133	6	142	167	85	57	60	143	117	164	151	45	178
183	4	21	188	180	82	138	22	124	109	57	8	105	150	29
44	104	77	8	5	22	64	167	96	27	141	6	113	54	26
145	36	156	71	37	147	85	59	146	31	126	138	154	142	96
192	146	167	50	180	171	94	165	27	37	80	194	134	53	14
4	10	11	5	2	13	3	12	1	9	6	15	8	7	14
14	12	3	2	7	1	11	5	4	15	8	9	13	6	10
5	7	9	15	6	12	8	11	4	2	10	13	3	1	14
11	12	15	10	3	5	7	14	4	8	13	9	6	2	1
9	15	6	5	12	10	8	14	2	4	1	3	11	13	7
2	3	7	11	15	4	10	8	6	9	5	14	1	12	13
12	2	5	6	8	10	4	14	11	1	15	3	13	9	7
10	12	4	1	13	9	8	5	14	6	2	11	3	7	15
4	10	8	3	6	15	14	7	12	11	1	5	2	13	9
15	14	13	9	7	11	10	6	5	3	1	2	4	8	12
2	5	12	8	13	14	15	9	1	10	4	3	6	11	7
5	15	4	9	14	7	6	2	1	12	10	11	13	8	3
1	15	8	9	12	6	3	10	14	2	11	5	4	7	13
9	5	8	10	15	3	13	11	14	1	6	2	12	4	7
15	3	11	13	7	12	2	1	9	14	6	8	4	10	5
14	15	10	2	9	5	3	7	6	1	11	12	13	8	4
2	10	3	11	1	9	6	8	14	12	4	5	7	15	13
3	8	9	12	1	10	2	7	4	5	13	11	6	15	14
1	13	12	2	14	10	4	7	8	5	15	9	11	3	6
15	3	12	14	1	11	5	2	6	7	13	4	9	8	10
