20	15
185	34	100	46	106	67	75	93	47	70	192	134	85	149	44
126	60	112	131	185	87	1	198	28	157	194	59	54	2	156
20	139	171	198	18	169	140	198	122	60	111	190	100	89	17
63	36	41	190	103	130	95	174	127	179	157	120	132	195	77
55	59	18	28	118	89	108	81	98	182	9	196	134	111	46
190	2	90	19	29	16	71	142	90	23	189	108	41	37	98
137	174	129	14	53	11	141	36	72	161	199	155	100	138	165
188	106	79	54	77	144	152	112	149	197	40	74	139	82	5
66	93	103	67	125	24	152	186	7	106	144	49	131	35	180
13	52	173	131	19	63	133	19	17	116	148	96	80	173	59
188	13	60	85	188	41	47	18	38	134	3	115	97	76	78
93	199	53	164	187	101	61	52	119	166	48	29	59	98	13
14	186	157	52	34	99	92	49	95	101	175	192	104	52	70
162	43	129	86	116	91	37	75	106	86	36	122	169	187	171
126	120	77	133	191	173	168	166	175	156	26	147	136	66	48
65	42	66	151	117	73	160	161	23	70	168	75	150	90	168
52	191	131	63	145	184	197	24	189	27	57	87	47	168	149
72	47	109	9	36	85	76	101	184	120	127	129	101	5	180
83	172	25	104	120	145	182	55	48	197	176	175	42	18	54
9	86	81	144	29	183	37	199	79	165	45	25	14	175	191
9	11	4	3	5	1	13	8	12	14	6	2	10	7	15
15	3	9	8	10	12	5	1	13	14	11	2	6	4	7
3	13	8	9	2	11	7	6	1	10	14	12	5	4	15
6	7	3	12	8	2	4	5	15	14	9	10	1	13	11
7	11	12	5	10	6	15	9	3	4	8	13	1	2	14
1	11	14	13	12	2	4	3	6	8	7	5	9	10	15
4	1	3	9	15	6	14	11	8	12	5	10	2	7	13
12	10	2	1	6	11	13	9	14	5	8	4	7	3	15
12	9	8	3	7	4	15	1	6	14	13	5	11	10	2
6	4	13	7	15	8	2	1	9	14	5	11	3	10	12
4	13	8	10	7	12	2	6	15	14	9	11	5	1	3
13	11	1	15	10	12	6	4	14	8	2	9	7	3	5
9	8	6	3	2	10	5	14	13	11	4	15	1	7	12
4	11	14	10	3	7	5	15	13	9	1	6	12	8	2
8	7	3	14	11	12	9	6	4	1	13	2	5	15	10
11	2	14	3	15	6	4	10	12	1	13	7	5	8	9
12	3	15	8	10	9	1	5	4	6	2	7	11	14	13
1	2	3	14	9	7	11	6	10	15	5	8	13	12	4
7	10	5	2	13	6	11	15	4	3	8	9	1	14	12
10	2	11	6	4	15	14	5	1	7	8	9	12	13	3
