40	15
137	196	121	174	162	75	52	15	171	5	75	84	52	159	53
182	106	123	167	144	113	170	141	62	150	70	1	70	63	116
83	2	169	140	62	63	34	180	171	164	10	125	24	170	80
19	88	16	42	127	73	31	52	198	165	113	132	186	173	179
134	97	169	16	152	36	121	188	167	176	134	129	111	60	178
17	45	181	48	42	121	46	2	82	138	139	49	37	110	159
171	155	106	157	38	187	196	36	196	64	125	27	17	37	56
11	116	70	174	17	169	124	174	3	141	187	150	67	132	102
30	84	93	26	141	33	47	37	136	31	22	77	54	110	184
121	81	104	154	124	120	191	61	171	139	107	194	25	139	88
18	21	25	12	130	160	25	32	108	122	114	172	118	118	159
99	85	58	20	142	48	121	190	162	196	36	15	106	134	113
26	68	128	119	66	81	111	172	2	57	199	195	185	90	92
184	3	55	86	160	144	195	120	108	37	164	70	104	46	31
169	6	125	17	141	188	96	116	81	164	115	40	165	136	130
81	86	19	123	155	28	89	160	150	52	40	100	200	190	59
112	190	148	160	55	5	60	177	18	126	92	193	14	83	30
62	59	44	20	124	83	26	190	127	32	49	37	121	2	33
182	61	197	71	12	6	115	140	123	115	114	39	102	63	116
6	76	182	88	43	128	127	86	115	157	74	88	108	11	188
5	121	82	95	157	88	194	35	143	193	60	75	149	94	35
66	5	129	148	125	100	102	9	63	179	134	80	186	7	162
6	103	3	50	30	168	67	19	13	157	124	56	89	186	71
98	32	192	16	9	82	195	146	163	160	146	111	59	188	140
192	121	28	8	29	113	87	159	186	4	128	68	72	90	176
47	63	120	56	185	163	143	141	131	23	19	78	45	91	130
154	179	114	38	55	130	85	47	161	11	70	179	152	166	25
111	197	103	35	74	72	112	29	175	165	199	131	44	42	21
171	109	45	16	192	192	75	185	178	39	17	129	57	173	53
4	106	134	200	123	45	22	122	156	6	1	41	130	39	101
115	160	28	12	26	12	113	8	124	35	34	123	137	196	173
29	126	167	114	189	189	186	168	64	55	147	120	27	54	144
58	174	103	60	190	158	108	123	169	69	54	196	62	169	67
102	145	194	30	1	138	166	12	38	37	186	122	40	136	149
114	163	52	17	8	154	95	5	155	8	47	121	102	180	6
184	60	185	164	126	58	75	39	79	117	34	191	75	74	144
63	192	58	43	75	197	115	96	52	137	36	136	56	114	152
72	193	119	43	179	98	103	32	172	61	112	184	80	110	40
66	184	135	132	14	95	109	27	28	96	92	62	170	121	13
197	41	126	20	185	167	157	76	106	114	159	178	153	1	193
4	13	2	7	12	6	8	14	15	3	9	10	5	1	11
1	7	10	5	14	6	13	11	8	3	2	9	4	15	12
5	7	6	9	4	11	2	8	12	10	13	14	3	1	15
11	15	13	12	10	1	14	7	8	3	2	6	4	5	9
15	8	11	12	2	13	9	7	14	3	4	6	1	5	10
11	1	12	3	10	14	4	13	6	9	7	8	15	5	2
9	1	14	2	6	3	4	5	10	11	8	7	12	13	15
2	9	15	13	8	14	1	3	6	11	7	4	10	5	12
4	13	12	7	3	11	9	8	5	15	14	2	10	6	1
9	14	13	5	11	7	2	8	15	10	6	4	12	3	1
4	7	3	1	11	2	9	5	14	8	15	10	12	6	13
7	6	8	10	4	1	12	14	9	2	5	15	3	11	13
12	10	11	1	9	8	3	6	4	14	15	2	5	13	7
11	14	9	7	10	1	4	5	12	6	15	13	2	3	8
7	3	11	2	15	14	1	13	5	10	12	6	4	9	8
13	10	8	12	5	4	1	3	14	11	2	9	7	15	6
1	14	7	12	3	10	15	5	6	8	9	13	11	2	4
9	4	5	13	6	15	12	3	2	1	11	14	7	10	8
11	4	13	6	15	5	2	14	12	8	10	9	3	7	1
5	10	7	12	6	9	13	11	4	8	15	2	14	3	1
8	2	6	12	15	14	3	4	11	10	9	13	7	5	1
12	6	5	2	14	7	8	15	10	3	1	13	9	11	4
12	7	2	8	14	3	13	9	10	4	1	6	15	5	11
1	3	2	5	11	12	13	15	8	4	14	9	10	7	6
7	14	2	1	3	8	11	5	9	15	6	4	12	13	10
12	13	6	1	15	11	3	4	10	9	5	8	7	14	2
13	9	12	10	3	6	11	14	1	8	7	15	2	5	4
6	4	1	13	11	7	15	10	9	3	14	2	12	8	5
3	5	4	10	2	8	14	15	7	12	9	13	6	1	11
4	1	6	12	14	10	8	11	3	5	13	2	9	15	7
7	8	2	4	9	10	3	11	13	1	15	6	14	5	12
9	3	12	5	8	6	15	7	13	1	11	10	2	14	4
4	15	13	10	8	11	2	9	1	3	14	6	12	5	7
13	11	8	9	7	12	15	10	3	1	14	2	4	6	5
10	3	2	4	6	11	1	12	13	5	8	14	9	7	15
4	5	2	11	13	15	7	12	10	14	9	1	3	8	6
7	9	15	3	13	11	2	14	6	1	5	8	4	12	10
15	1	4	9	6	10	13	3	11	7	2	8	12	5	14
2	15	14	3	13	10	6	1	11	8	4	7	5	9	12
9	14	3	4	6	10	13	12	2	5	8	15	7	1	11
