20	15
94	8	47	195	4	80	190	75	48	109	168	165	175	26	196
52	151	103	182	102	144	138	109	149	52	138	168	27	10	192
181	147	5	43	151	45	57	70	164	106	13	15	116	163	69
123	43	108	58	186	97	180	193	195	182	60	61	111	100	145
91	88	195	22	58	168	73	150	128	107	61	30	126	147	76
22	87	159	125	163	5	31	26	3	46	88	175	110	19	13
193	172	94	37	88	136	155	30	150	132	124	171	45	60	176
99	81	132	130	69	2	136	123	26	170	123	7	105	11	165
16	164	32	172	51	124	82	135	131	125	194	5	168	141	119
80	188	104	153	6	38	17	109	193	88	123	7	114	11	45
128	185	52	28	179	200	170	137	17	94	59	84	77	135	13
196	2	101	37	5	1	180	142	45	136	112	153	175	164	199
49	44	147	117	33	193	70	46	24	150	5	3	134	106	128
94	106	150	80	144	188	26	196	23	7	171	185	68	78	151
68	57	86	200	152	62	84	19	165	157	19	78	189	63	17
152	99	111	56	20	38	172	55	89	145	173	199	140	67	140
27	46	87	41	85	87	7	137	30	71	66	178	63	21	59
97	140	14	86	52	71	111	146	33	21	135	40	131	123	22
16	98	7	177	181	118	98	71	71	158	8	195	99	37	133
107	189	119	2	171	18	21	9	124	90	137	12	83	50	94
5	3	2	6	4	1	7	12	11	13	9	8	14	10	15
3	1	5	2	7	4	6	8	14	10	12	9	13	11	15
1	3	5	6	2	4	7	15	8	14	13	9	10	11	12
5	3	7	6	4	1	2	15	13	10	12	11	9	14	8
5	3	2	4	7	6	1	12	9	11	15	8	10	14	13
4	1	7	6	5	3	2	11	8	15	9	14	10	12	13
1	2	6	4	3	7	5	9	8	15	12	13	10	11	14
3	4	7	6	5	2	1	11	9	14	13	12	15	10	8
7	5	1	4	3	2	6	10	9	15	8	14	11	12	13
1	2	5	3	6	4	7	11	8	14	12	10	9	13	15
6	7	1	2	3	4	5	9	8	13	14	11	10	12	15
2	7	6	1	5	3	4	10	14	13	9	8	12	11	15
7	4	3	1	6	2	5	8	15	12	9	13	14	11	10
7	4	5	1	3	6	2	15	12	9	11	8	10	13	14
4	2	6	5	3	1	7	10	13	15	9	14	8	11	12
6	4	2	1	3	5	7	11	13	10	9	12	15	8	14
7	6	2	5	3	1	4	10	8	13	12	9	14	15	11
4	7	2	1	5	6	3	13	15	8	9	10	14	12	11
5	7	4	2	6	1	3	14	10	12	9	15	11	8	13
5	4	3	2	1	7	6	12	11	8	13	14	9	15	10
