50	15
40	111	26	46	189	28	103	50	13	140	182	68	37	114	9
72	38	121	38	106	51	116	47	196	34	136	2	162	104	101
26	55	48	26	157	80	72	114	166	59	73	171	179	42	194
143	47	134	16	54	56	41	154	150	11	51	10	15	47	67
9	122	183	9	63	97	28	162	116	196	13	108	57	26	113
125	33	11	160	130	170	56	41	113	198	12	3	132	191	3
189	90	177	23	141	29	176	140	74	133	88	196	13	25	122
194	43	163	85	26	135	161	176	20	142	48	23	163	110	35
125	64	129	105	40	171	126	63	154	103	99	187	66	75	180
103	97	151	187	183	84	118	3	89	144	114	88	34	139	35
130	45	98	3	22	199	108	41	174	64	77	113	195	141	123
65	120	120	78	142	193	27	162	70	105	89	71	14	75	119
135	124	53	82	55	196	136	137	170	99	61	132	54	155	178
186	95	28	144	60	185	96	84	113	128	114	183	45	129	6
49	136	164	117	24	50	106	125	178	189	104	45	45	127	32
81	157	195	141	102	119	57	4	97	147	56	178	147	148	25
9	199	36	57	195	119	61	97	113	87	81	152	37	62	110
164	199	11	94	56	154	184	130	56	152	105	26	160	90	160
65	150	78	163	86	113	68	124	109	146	37	196	132	92	43
31	34	17	183	35	200	108	160	90	80	110	144	68	147	27
138	22	120	22	7	151	13	110	13	47	113	159	14	80	42
153	163	117	22	141	157	186	165	87	78	111	170	146	8	4
113	47	11	1	17	169	32	186	192	194	39	48	79	2	143
113	61	76	192	33	129	121	31	173	85	99	93	70	112	82
134	53	124	163	68	81	130	58	172	117	86	74	1	179	92
123	142	116	27	199	80	102	37	63	9	3	20	189	57	140
116	109	29	28	7	97	85	80	15	162	57	42	111	63	121
52	63	146	129	113	73	26	160	102	127	185	133	40	77	152
19	32	82	59	100	38	166	49	17	59	137	177	11	184	77
114	174	55	56	109	3	106	85	155	65	82	168	47	199	82
131	156	35	94	44	32	55	115	176	125	195	130	47	38	121
109	24	136	7	136	125	89	171	59	7	68	147	96	20	164
118	146	52	57	134	185	30	197	48	54	200	138	162	107	155
185	103	165	163	98	65	138	41	59	1	173	102	88	76	52
97	127	51	195	2	3	193	12	177	30	82	55	104	88	143
52	193	89	132	157	91	175	17	191	99	85	107	9	61	156
165	195	45	90	197	103	123	186	66	61	59	107	142	66	8
146	32	101	179	151	178	98	63	18	48	190	71	55	85	65
50	5	167	157	128	114	107	184	156	36	121	58	172	128	191
31	184	87	170	32	99	198	34	55	32	118	123	10	37	5
153	198	177	44	188	199	72	80	123	104	58	168	158	176	173
11	128	191	38	141	146	76	184	93	71	112	22	137	137	155
22	96	141	168	7	98	171	167	68	17	151	6	14	81	200
113	154	43	149	46	69	59	153	60	56	122	172	3	59	47
71	141	156	129	87	197	1	106	191	34	88	12	126	30	128
172	119	184	28	186	147	76	164	192	139	113	55	123	18	56
64	5	191	137	135	133	175	132	5	137	35	112	98	11	13
32	150	77	130	3	88	184	62	60	33	147	153	141	3	60
132	166	108	15	58	147	40	102	30	125	39	149	79	60	64
41	75	164	131	102	82	61	117	183	183	181	55	123	29	114
4	7	5	2	6	3	1	10	8	13	12	14	15	9	11
3	6	2	1	4	5	7	13	14	9	12	10	8	15	11
4	1	5	7	6	3	2	14	10	12	13	8	15	11	9
6	1	4	7	5	2	3	14	12	9	13	15	11	8	10
4	2	3	6	5	7	1	11	14	9	12	10	15	8	13
3	1	2	4	6	5	7	8	15	11	13	14	9	12	10
1	4	7	2	3	5	6	13	12	8	15	10	11	9	14
4	6	2	3	1	5	7	9	8	12	11	14	15	10	13
1	6	7	3	2	5	4	14	12	11	8	9	15	10	13
7	1	2	4	5	6	3	8	15	9	13	11	10	14	12
1	4	3	7	5	6	2	11	12	8	10	14	13	9	15
7	6	1	5	2	3	4	15	11	13	14	12	8	9	10
2	3	4	1	5	7	6	14	8	10	15	9	11	12	13
2	4	1	3	7	5	6	15	12	14	8	11	13	10	9
7	6	4	5	2	3	1	11	8	15	13	9	12	10	14
2	4	1	7	3	5	6	12	9	14	10	8	11	15	13
6	3	2	4	7	5	1	8	9	15	11	10	12	14	13
5	6	4	1	7	2	3	14	15	10	12	9	8	11	13
6	4	7	1	3	5	2	15	8	12	9	11	13	14	10
1	5	2	3	6	4	7	15	9	8	14	10	11	12	13
6	1	3	7	4	2	5	14	12	11	13	9	8	15	10
3	5	6	4	1	2	7	11	10	8	14	9	12	13	15
2	7	6	3	5	1	4	12	11	9	13	14	10	8	15
4	2	6	5	7	3	1	15	11	12	8	13	10	9	14
3	5	6	1	7	2	4	11	13	10	15	9	14	8	12
2	1	4	5	6	7	3	14	9	12	8	10	11	13	15
1	5	2	4	7	6	3	11	9	14	15	12	13	8	10
