40	20
150	169	151	93	199	29	151	153	123	116	145	111	192	147	85	10	106	188	171	8
154	189	47	161	97	31	124	123	119	102	23	62	195	15	43	32	109	37	157	108
102	188	6	24	125	172	128	149	184	123	14	88	29	61	174	120	133	123	22	31
17	7	143	157	41	8	27	118	109	178	164	37	92	83	119	127	133	45	51	104
75	31	21	74	192	65	88	64	113	129	49	98	113	143	104	144	80	91	175	126
165	31	165	104	97	59	67	77	191	16	4	167	134	121	30	89	60	97	141	103
2	43	134	54	64	47	109	145	50	91	83	116	60	45	183	85	84	89	18	171
18	200	45	121	22	139	166	161	200	144	114	144	185	83	99	45	115	98	103	109
56	84	52	14	8	41	70	195	118	93	179	17	153	27	29	185	13	168	6	165
168	86	37	121	81	129	199	102	82	178	103	184	34	23	28	90	97	50	112	55
147	116	122	70	146	43	71	33	80	80	194	109	198	61	121	166	174	49	51	129
75	186	39	18	48	155	192	135	31	133	15	134	55	96	103	81	89	110	56	50
38	61	29	100	93	148	116	89	95	138	6	150	51	34	133	96	71	199	123	162
175	100	105	187	51	150	84	55	68	108	144	174	152	62	149	176	21	30	104	152
100	109	116	25	35	95	116	65	135	79	84	82	36	189	131	192	128	54	130	49
114	124	135	174	94	96	38	32	169	196	76	33	138	84	182	142	104	118	53	90
20	25	98	155	188	27	174	16	28	192	40	148	162	80	129	64	41	68	90	31
73	127	147	59	77	180	25	128	28	130	105	47	62	180	114	187	68	196	198	194
169	170	177	167	17	171	175	127	50	177	178	115	112	33	200	193	150	113	74	100
59	32	139	86	127	193	36	93	5	103	56	2	146	135	125	170	16	83	55	25
36	178	5	139	177	27	20	163	64	175	155	199	111	87	12	153	28	91	53	56
71	150	127	97	148	106	76	126	40	19	10	70	19	54	8	160	138	144	110	9
173	160	104	126	37	151	46	194	192	11	10	145	77	81	114	6	142	96	66	182
41	93	125	31	90	65	29	106	118	86	51	108	107	70	124	153	159	41	7	22
29	36	153	184	182	107	125	53	59	180	130	171	97	160	142	32	94	17	108	97
122	170	61	14	163	154	148	182	54	117	142	69	4	134	132	105	25	146	163	12
179	44	60	18	177	81	26	166	117	92	14	193	41	74	94	9	181	128	98	137
7	124	177	11	175	175	58	175	110	53	195	133	17	184	183	199	165	98	156	169
