40	20
178	91	155	25	11	173	93	162	101	152	34	160	183	27	200	46	67	8	72	90
38	158	193	12	4	189	121	185	73	105	157	190	13	65	97	20	69	56	192	121
23	178	9	111	158	104	76	99	59	14	139	114	116	6	62	30	33	149	122	147
86	21	138	58	129	165	161	165	127	96	17	159	51	34	80	10	64	113	123	149
115	63	148	57	152	82	49	40	22	90	182	121	199	105	173	183	84	86	91	18
90	185	107	57	190	119	110	17	198	75	185	52	88	144	159	63	103	43	53	25
133	177	125	25	193	85	4	33	54	103	111	71	156	88	114	54	145	144	124	180
130	156	198	79	88	162	104	189	198	94	136	107	84	115	1	89	49	89	90	72
189	1	171	70	57	157	156	141	128	53	96	117	168	151	190	197	181	28	137	38
165	24	32	85	111	50	84	75	194	136	122	24	121	193	124	29	28	131	194	81
188	27	140	144	84	128	83	167	151	90	179	172	84	123	37	153	200	78	126	9
19	82	123	144	74	165	95	75	115	146	84	33	44	51	187	138	57	19	25	195
158	75	32	157	194	187	126	126	197	54	140	85	72	34	170	167	126	105	139	118
47	53	15	118	67	199	184	54	54	149	114	75	184	47	65	169	27	109	130	46
83	194	54	46	79	132	172	50	198	91	81	57	192	20	146	47	141	92	6	154
142	76	115	195	51	139	142	6	70	126	75	17	97	101	95	64	135	156	56	69
131	130	146	172	165	68	124	76	3	88	91	1	126	141	66	114	16	168	137	199
140	32	45	40	152	109	146	140	134	165	77	101	25	143	117	68	75	196	16	178
169	27	17	120	155	38	120	191	65	109	157	92	98	101	117	20	133	200	161	38
171	140	10	197	192	108	112	190	166	126	85	24	23	93	183	198	147	134	188	103
33	90	91	31	148	103	4	102	85	121	85	171	97	125	103	20	133	119	194	88
90	27	196	125	104	4	61	37	83	142	185	50	140	150	102	10	175	123	181	107
151	151	192	32	76	98	161	151	195	194	138	28	197	140	191	31	77	22	117	17
57	72	126	7	39	102	98	156	133	168	78	73	106	63	178	160	83	93	185	51
155	130	31	96	87	128	78	26	39	162	175	69	26	155	20	23	75	200	90	151
119	33	194	84	80	121	55	128	182	15	121	115	117	135	29	4	123	78	74	146
151	77	68	189	31	37	95	75	148	118	125	79	124	24	69	103	132	176	2	71
