40	15
143	39	143	132	89	46	17	135	9	158	81	157	79	103	13
79	65	91	19	138	14	191	71	116	167	198	189	122	70	178
119	192	34	30	110	133	188	38	9	67	122	62	55	57	8
141	139	175	58	158	151	94	91	129	18	5	110	106	119	135
16	192	67	49	84	54	98	96	129	61	94	119	15	29	26
81	3	103	199	148	85	46	111	144	137	10	120	31	14	199
37	30	162	112	136	177	155	102	56	4	135	95	77	26	2
192	176	176	131	109	106	114	59	154	151	55	102	55	50	34
122	171	163	149	43	100	42	166	59	1	9	90	170	182	38
191	15	140	11	164	65	80	46	26	24	32	112	72	196	17
4	42	52	170	53	59	57	183	81	153	96	8	57	132	107
49	186	181	48	83	14	168	173	125	198	195	142	168	7	19
154	75	14	150	65	108	131	45	27	86	145	144	47	146	126
153	86	11	146	183	3	3	187	173	51	164	159	86	182	71
17	52	77	118	19	124	121	100	55	30	45	23	129	67	101
27	81	56	186	105	20	127	24	108	91	22	193	110	160	178
105	109	15	116	79	48	48	151	154	156	130	124	181	119	158
8	22	152	163	95	159	24	161	33	40	61	196	37	109	187
193	58	170	96	146	67	73	74	11	183	44	42	186	47	163
169	120	129	58	89	41	68	50	190	2	196	80	119	137	69
41	4	83	96	86	31	134	90	53	138	81	1	140	53	35
177	81	136	148	39	127	141	143	27	199	3	48	54	197	167
186	166	163	159	163	26	127	67	167	78	101	199	133	186	158
110	77	100	90	72	92	72	144	138	72	137	149	148	41	81
96	25	93	75	127	111	171	150	154	24	126	184	100	188	42
2	178	110	174	14	200	111	138	104	155	24	98	130	146	17
173	28	155	97	159	122	198	33	62	135	7	142	149	86	17
41	197	132	22	26	77	37	108	30	133	45	19	138	138	180
154	38	6	176	52	19	179	140	164	73	143	104	97	186	1
78	85	19	170	121	118	171	144	137	40	26	143	26	152	51
69	95	76	108	124	41	132	188	26	19	55	36	125	50	160
132	3	166	54	118	25	126	176	63	59	38	13	179	73	45
21	110	67	44	161	156	166	73	118	44	59	45	74	179	193
196	127	14	22	8	29	55	193	46	164	124	37	160	44	90
156	45	7	200	93	25	72	192	35	87	96	8	11	62	89
29	49	50	123	107	127	31	56	48	186	23	104	97	110	93
187	125	154	95	41	23	78	11	162	186	152	115	130	62	118
98	111	85	67	158	159	24	144	157	13	54	173	28	14	150
143	106	140	45	70	22	49	63	30	130	98	168	63	194	197
110	2	88	47	164	124	72	199	189	48	49	100	91	151	113
6	2	7	1	4	3	5	10	11	8	9	14	15	12	13
2	4	7	5	3	1	6	12	10	11	15	9	8	14	13
2	1	7	4	3	5	6	11	9	8	13	10	12	15	14
5	2	7	6	3	4	1	8	14	15	13	10	11	12	9
7	1	5	3	4	6	2	15	12	14	10	9	13	11	8
1	2	5	7	6	4	3	12	15	9	10	11	13	14	8
6	4	3	1	7	5	2	14	15	11	10	8	13	9	12
5	3	2	1	4	6	7	14	12	9	15	11	8	13	10
1	3	6	2	4	5	7	13	11	14	8	9	10	12	15
3	6	2	5	4	7	1	10	8	11	14	12	13	15	9
5	2	1	3	6	4	7	9	11	8	12	15	14	13	10
2	7	6	1	4	5	3	8	11	15	14	13	10	12	9
4	3	5	7	6	2	1	8	13	14	10	9	12	15	11
2	7	3	6	4	5	1	13	11	12	9	14	10	15	8
2	1	3	6	5	4	7	10	13	8	11	15	12	9	14
3	7	1	4	2	6	5	11	9	13	10	15	8	14	12
5	3	2	6	1	7	4	12	8	9	11	13	10	15	14
2	1	3	6	5	7	4	12	15	10	13	9	14	8	11
7	4	6	3	1	2	5	9	8	15	11	14	13	10	12
1	7	4	6	3	5	2	12	14	13	11	10	8	15	9
2	3	1	6	5	4	7	10	11	12	15	9	8	13	14
1	7	3	2	6	5	4	15	11	8	13	9	12	10	14
5	1	3	7	4	2	6	14	8	11	10	12	9	15	13
5	7	6	1	2	3	4	11	14	10	13	8	15	12	9
7	1	2	6	4	5	3	14	13	11	9	12	15	8	10
3	1	7	6	4	5	2	14	10	15	12	8	13	9	11
6	2	5	7	3	4	1	15	12	10	9	8	13	14	11
3	6	2	4	5	1	7	9	10	14	8	15	13	11	12
7	5	1	2	6	3	4	12	10	13	8	14	11	15	9
3	2	4	1	5	6	7	15	10	11	8	13	14	12	9
5	3	7	6	1	4	2	12	10	13	14	15	8	11	9
6	2	4	3	7	1	5	15	13	11	9	14	8	12	10
7	3	6	5	1	2	4	15	11	10	14	9	13	8	12
6	4	7	2	3	5	1	12	15	14	11	13	8	10	9
3	6	7	1	5	4	2	12	9	15	8	13	11	10	14
3	2	6	7	5	4	1	12	13	9	10	15	8	11	14
6	7	2	1	3	4	5	10	13	8	11	15	9	14	12
2	7	6	5	1	3	4	15	13	12	9	14	8	11	10
6	4	7	5	2	3	1	11	13	14	10	15	8	12	9
7	3	6	4	5	1	2	10	11	12	9	8	15	14	13
