40	15
83	128	96	91	168	24	191	101	110	69	19	23	169	21	73
179	180	162	15	66	44	106	114	179	54	170	194	34	136	33
132	88	8	194	67	91	123	50	132	7	39	172	161	6	54
186	51	68	106	178	135	75	52	59	69	162	59	199	79	188
77	80	30	6	154	192	84	166	116	155	14	135	13	16	142
183	6	111	134	107	1	123	98	3	197	104	163	151	176	186
133	189	188	29	84	156	194	189	99	158	167	56	74	84	200
186	83	149	144	56	155	32	131	175	126	28	153	59	111	72
183	20	30	2	151	186	143	86	5	35	175	124	126	102	97
45	42	16	169	34	183	50	53	172	160	88	171	156	139	5
53	116	4	77	136	172	54	162	170	169	63	200	14	128	135
192	80	193	70	76	44	167	66	29	75	34	200	110	171	152
116	101	177	185	187	80	178	78	125	120	25	17	160	149	134
37	130	107	78	176	131	75	3	162	107	100	82	124	88	66
126	33	200	160	161	28	97	18	2	8	123	102	128	179	79
130	83	156	8	108	198	55	19	123	192	13	141	9	76	114
90	171	185	123	39	86	92	175	173	107	181	168	52	29	130
155	125	81	98	154	18	69	144	138	164	162	36	132	162	76
94	187	175	178	23	175	93	11	92	43	50	86	191	151	177
106	123	101	125	73	197	43	140	30	5	157	170	182	24	170
79	199	126	152	142	157	148	177	150	193	136	44	188	112	117
61	116	59	5	65	145	166	1	10	71	13	49	127	35	92
182	13	32	147	170	190	54	36	50	7	74	6	10	89	82
44	172	195	111	109	89	87	48	126	120	145	125	165	93	22
98	88	5	161	6	123	167	170	137	139	118	101	93	39	60
155	121	63	7	143	4	47	57	26	114	179	97	84	165	18
24	197	165	17	192	200	90	25	25	2	149	135	112	87	104
78	73	195	143	193	189	67	51	141	167	68	53	17	11	55
193	199	125	82	32	177	1	99	194	19	150	116	101	21	29
2	115	39	92	127	52	109	148	75	107	35	32	177	180	6
16	182	38	147	126	119	142	105	100	120	140	1	145	180	67
12	63	145	107	199	37	27	113	62	69	89	40	44	111	157
41	53	28	174	3	196	102	171	76	185	18	63	128	23	170
109	116	106	102	140	28	47	134	149	69	34	189	51	125	147
118	78	122	69	18	138	110	11	14	90	126	155	2	37	173
119	99	2	104	109	19	132	181	95	135	92	162	85	15	188
87	165	192	30	194	181	92	159	105	75	44	43	123	179	94
121	73	117	170	37	192	78	138	194	186	23	113	185	1	17
133	61	98	191	133	115	87	24	23	17	3	41	165	145	108
122	150	22	145	110	188	64	83	116	164	132	28	156	3	9
6	12	4	8	14	9	3	1	5	10	13	7	11	15	2
10	9	6	2	13	12	1	3	7	14	15	11	8	5	4
6	7	14	10	5	3	11	4	15	13	8	12	9	1	2
8	13	4	6	14	3	15	1	11	2	12	5	10	9	7
13	10	4	9	1	15	3	12	5	8	7	6	2	11	14
9	11	4	5	6	12	14	2	3	1	7	10	15	8	13
9	5	10	12	4	2	1	6	13	7	3	14	8	11	15
9	6	7	4	13	2	10	15	14	1	5	11	12	3	8
14	10	12	1	13	4	15	3	11	7	8	2	5	6	9
9	6	4	1	10	7	14	2	12	11	5	8	3	13	15
7	1	13	5	12	10	6	14	3	11	15	9	4	2	8
6	5	10	15	12	2	8	13	7	14	1	4	9	11	3
10	14	8	7	3	9	1	15	2	5	11	4	6	12	13
3	8	15	5	7	2	1	4	11	13	9	14	10	6	12
9	1	11	2	7	10	3	12	13	15	14	5	4	6	8
11	2	9	6	7	15	4	3	10	1	12	8	13	5	14
14	15	8	11	13	1	6	9	5	7	12	10	2	4	3
2	15	11	12	3	5	10	6	7	4	9	8	13	14	1
15	10	4	12	6	14	1	7	2	5	9	13	11	3	8
4	2	9	14	3	1	8	13	15	10	12	5	11	7	6
6	11	3	13	10	9	8	7	12	14	15	4	5	1	2
2	7	15	12	3	1	5	14	10	6	4	9	11	13	8
14	5	6	8	2	10	13	11	3	9	1	12	7	4	15
8	15	1	14	5	12	6	13	10	3	2	7	11	9	4
10	5	13	15	1	14	2	9	4	3	8	6	11	12	7
7	12	10	11	4	5	15	9	8	14	6	3	1	13	2
12	11	5	9	1	3	10	4	13	6	8	14	2	7	15
8	2	12	5	15	11	6	7	10	3	4	1	14	9	13
8	11	3	15	13	5	9	4	7	2	12	14	10	6	1
11	15	10	8	6	13	7	4	14	5	3	12	9	1	2
1	15	13	6	9	11	2	4	3	7	12	10	8	14	5
3	5	1	11	4	10	8	15	7	14	13	2	6	12	9
14	7	3	10	11	4	6	2	12	8	15	13	5	9	1
14	9	1	15	3	8	7	12	4	6	5	2	11	10	13
1	13	10	8	5	4	12	14	15	6	11	7	9	3	2
7	5	15	10	3	9	8	1	2	13	14	6	11	4	12
11	15	5	8	14	7	2	10	4	9	1	13	6	3	12
7	11	4	9	1	5	10	14	2	13	12	3	15	8	6
12	7	11	13	3	14	5	1	10	2	4	15	9	8	6
15	3	4	2	13	11	8	10	1	5	9	12	14	7	6
