30	15
121	42	155	151	115	87	81	24	12	103	69	134	56	98	121
83	23	102	192	173	165	66	18	159	159	172	149	55	79	114
74	199	110	59	173	69	180	40	12	198	37	108	100	18	184
144	167	59	32	69	53	198	143	45	80	47	172	103	29	34
181	66	188	151	29	148	153	81	163	180	162	188	109	83	50
198	37	116	181	154	141	125	167	28	192	125	98	150	27	25
106	120	42	107	113	148	98	68	39	177	154	87	168	53	66
106	64	134	160	16	121	120	116	52	42	152	94	156	11	183
114	179	116	156	29	171	116	184	6	169	156	169	145	127	66
54	12	6	127	6	166	112	9	168	97	190	35	195	118	68
186	117	200	169	190	162	196	37	139	159	133	157	140	195	49
174	72	192	62	57	29	165	113	61	189	8	127	134	56	63
192	55	174	65	177	74	16	86	61	53	92	99	42	3	9
24	13	6	90	61	66	37	9	161	28	16	71	141	107	73
36	41	54	37	76	187	39	38	182	2	83	61	184	145	138
191	102	183	197	149	34	15	11	37	200	140	138	134	91	167
44	165	10	37	37	64	66	88	100	170	79	193	182	193	141
171	40	187	160	74	76	19	181	13	200	41	114	171	34	156
67	62	173	5	154	56	81	71	186	10	114	17	5	63	7
137	174	104	40	8	81	23	62	81	154	39	149	143	74	153
128	5	39	171	112	179	29	46	150	150	19	113	66	30	103
55	153	2	200	115	168	192	39	129	47	198	180	31	187	127
198	170	182	88	53	82	187	188	77	114	154	28	184	178	72
7	117	40	4	1	154	100	87	151	109	149	65	131	133	153
166	61	127	52	92	177	23	176	98	50	112	105	6	192	102
88	51	167	81	34	108	142	129	137	137	31	54	34	39	183
105	154	54	188	160	192	103	119	21	38	197	31	195	99	2
5	154	133	4	79	80	59	113	160	38	106	67	58	137	46
84	3	145	140	173	28	165	125	53	14	63	56	190	123	188
175	156	139	2	117	179	88	135	66	38	198	83	145	45	79
6	5	1	2	4	3	7	10	12	9	11	14	15	13	8
2	6	3	1	7	4	5	15	12	11	10	14	8	13	9
6	1	7	3	2	5	4	10	9	13	14	11	12	8	15
5	3	1	2	4	7	6	12	13	14	15	8	9	10	11
2	6	1	7	3	4	5	11	15	10	8	14	9	13	12
5	4	3	2	6	7	1	15	13	12	11	9	14	8	10
1	7	5	3	2	6	4	10	9	12	14	8	13	15	11
4	5	6	7	3	1	2	14	10	9	15	13	12	11	8
7	6	3	2	4	5	1	13	11	9	15	10	12	14	8
5	3	6	2	1	7	4	8	11	12	13	10	9	14	15
2	5	7	1	4	6	3	13	11	12	15	10	8	9	14
2	4	1	5	6	7	3	9	10	14	12	15	8	13	11
2	5	6	4	7	1	3	10	11	13	8	9	14	12	15
3	2	6	5	1	7	4	10	12	8	13	9	14	15	11
4	2	6	1	3	7	5	8	13	10	11	14	15	12	9
4	5	2	6	3	1	7	9	12	8	10	13	15	14	11
6	5	1	7	3	2	4	10	15	11	14	13	12	9	8
5	7	3	2	6	4	1	15	13	9	10	14	11	12	8
3	2	6	7	4	5	1	10	8	14	15	9	13	12	11
1	4	3	6	2	7	5	10	15	8	9	12	14	11	13
6	5	1	3	4	2	7	15	11	8	13	10	9	12	14
2	5	6	4	7	3	1	15	11	14	8	12	10	9	13
6	2	7	5	3	4	1	12	15	13	11	9	10	8	14
4	5	7	6	2	3	1	12	11	13	8	10	14	15	9
6	1	5	4	7	3	2	12	10	8	14	9	11	13	15
3	4	7	5	1	2	6	15	13	8	9	10	12	14	11
2	3	1	6	7	4	5	8	9	14	15	10	12	11	13
4	2	5	7	1	6	3	13	12	8	15	9	14	10	11
1	5	4	6	3	2	7	10	14	9	8	11	15	13	12
6	4	1	5	7	2	3	11	15	10	13	12	8	14	9
