40	20
98	43	51	2	185	65	57	170	47	141	193	151	56	80	110	89	130	122	113	174
73	24	53	105	13	157	84	47	98	170	161	54	148	32	180	130	75	173	153	196
48	81	144	28	33	34	57	104	49	92	183	195	55	132	119	11	120	129	9	59
189	119	60	172	184	193	22	44	115	95	175	81	181	40	193	184	114	137	113	94
134	97	45	141	192	187	30	83	178	55	188	49	103	36	120	107	77	197	155	141
78	10	96	149	47	25	103	187	165	184	193	80	106	56	3	199	187	200	115	120
198	147	139	110	148	46	41	60	44	72	118	130	18	177	165	55	13	133	148	13
34	69	131	181	120	107	184	109	190	96	200	63	7	168	115	103	80	141	51	7
79	78	69	97	91	94	88	11	200	67	47	1	123	130	13	163	75	98	74	87
174	54	64	19	180	88	120	114	183	74	147	150	172	84	58	33	7	72	30	18
110	136	199	199	174	84	24	75	31	124	164	165	126	196	54	192	28	134	174	42
163	47	62	164	12	181	189	28	119	108	153	79	160	180	148	117	104	66	174	194
131	168	121	181	20	102	115	4	127	29	114	153	105	83	75	24	47	23	12	44
11	78	172	83	23	25	172	70	15	142	71	125	166	157	45	25	33	7	112	155
71	168	161	103	58	186	143	166	32	74	134	190	102	150	6	89	51	157	127	129
49	75	20	78	28	25	140	79	2	125	14	6	46	166	46	187	170	34	57	43
179	45	62	120	174	151	88	7	120	77	7	142	5	143	97	158	57	68	51	24
32	198	66	37	82	103	62	125	183	189	105	63	158	136	115	2	63	32	177	182
85	36	107	185	141	9	21	36	164	128	108	179	154	124	103	1	91	81	179	45
117	3	75	19	46	200	46	77	192	23	133	38	125	64	125	113	134	85	157	51
75	170	73	67	192	191	84	139	170	138	64	159	198	3	149	161	71	152	65	67
52	129	101	54	54	139	46	73	198	148	54	62	23	107	27	194	43	6	60	172
194	57	68	164	60	143	175	172	34	110	102	150	25	54	41	175	144	121	158	10
135	156	142	62	179	6	78	70	106	5	180	65	132	158	33	151	179	113	167	81
91	138	171	13	169	174	148	192	47	129	83	23	35	65	65	63	99	36	135	172
132	109	122	91	42	2	125	154	40	134	52	31	3	18	148	46	52	38	132	1
142	200	119	137	19	190	3	58	98	23	120	33	163	180	115	56	159	106	165	200
134	27	166	112	69	8	3	121	193	192	43	120	138	118	93	88	139	20	79	84
16	88	56	126	26	36	17	96	94	55	88	152	91	17	142	60	42	146	72	97
3	18	108	70	66	173	23	77	105	87	63	171	49	164	144	53	49	154	38	70
30	114	110	180	61	1	30	118	148	74	93	53	56	183	82	155	75	41	46	145
59	127	157	29	149	40	75	161	38	78	27	42	93	110	98	24	111	23	108	173
92	62	193	161	75	137	6	148	19	113	5	182	117	48	48	116	13	171	21	187
142	91	127	181	121	53	99	196	101	129	122	157	21	55	23	22	62	34	46	115
152	176	146	118	192	132	141	175	165	96	157	53	66	198	114	27	57	142	111	38
133	173	67	62	193	4	181	110	124	32	194	70	26	24	72	108	67	45	75	129
92	107	55	43	23	69	164	14	131	187	150	152	158	156	23	65	60	8	17	150
48	95	193	146	56	181	79	75	37	38	85	122	59	35	163	131	127	112	58	72
70	97	189	159	149	79	126	126	52	134	89	121	93	144	147	15	8	193	45	110
108	189	139	114	175	132	42	127	190	85	142	181	68	56	62	44	32	35	75	155
12	8	2	13	9	6	10	15	17	14	4	7	18	16	11	20	19	1	5	3
13	18	11	19	12	9	5	15	1	2	4	7	17	3	20	16	14	10	8	6
12	4	16	5	14	19	10	9	15	8	1	17	20	2	6	18	11	3	13	7
12	13	18	7	17	6	9	8	10	19	5	16	2	11	15	4	20	14	1	3
9	3	19	16	17	2	20	10	14	6	12	1	8	13	18	15	4	7	11	5
15	12	14	18	7	11	5	8	19	16	4	9	17	13	10	6	1	3	2	20
20	3	12	18	7	10	8	11	9	13	2	6	19	5	14	4	17	1	16	15
6	4	16	19	18	10	11	8	12	7	5	2	20	17	3	15	14	1	13	9
14	19	15	9	18	16	17	12	13	2	7	1	4	11	20	6	10	3	5	8
3	11	20	18	8	2	16	12	7	17	9	6	14	19	10	4	13	5	1	15
12	16	5	20	1	18	17	6	15	2	11	4	13	10	19	9	7	3	14	8
18	7	4	9	13	12	1	19	6	2	16	17	14	8	15	3	11	5	20	10
8	7	15	4	9	10	2	3	5	11	12	13	17	6	14	1	16	20	19	18
8	11	7	9	19	3	5	20	17	10	1	13	6	2	15	18	14	12	4	16
7	15	18	14	19	11	5	8	13	12	3	17	16	10	4	20	2	9	6	1
6	18	1	2	14	8	15	4	10	11	16	5	17	3	19	12	13	20	9	7
1	18	9	20	14	16	12	19	17	10	7	4	2	15	13	5	11	8	3	6
16	1	8	4	14	17	12	2	3	18	10	9	7	6	20	15	13	19	5	11
20	2	18	13	9	12	15	6	5	7	10	19	14	3	4	11	16	1	17	8
7	12	3	8	1	11	6	13	4	14	5	18	17	2	10	15	20	9	16	19
6	7	12	10	15	3	11	20	1	5	8	17	16	14	9	19	4	2	13	18
12	5	11	10	15	7	18	4	17	1	20	13	16	19	6	8	9	14	2	3
16	7	13	1	4	3	14	2	11	8	10	19	6	5	15	18	17	20	9	12
12	6	18	10	14	4	15	5	9	20	1	13	8	7	17	2	16	19	11	3
3	12	1	18	13	6	7	5	4	2	20	11	10	17	16	8	19	14	9	15
2	12	1	13	15	11	17	6	9	10	14	16	8	20	7	3	18	19	5	4
4	18	7	16	12	17	2	1	14	8	5	10	3	19	9	13	15	11	6	20
4	1	12	18	8	14	17	2	7	15	6	10	9	11	19	3	5	16	20	13
11	3	1	20	6	7	18	8	19	2	13	16	17	12	4	10	15	9	5	14
19	4	11	13	20	17	6	9	18	2	16	7	3	12	1	8	15	14	5	10
2	9	17	14	19	12	3	16	11	20	18	7	6	5	15	10	1	4	8	13
17	11	6	8	1	10	18	3	12	2	14	20	15	19	16	7	4	5	13	9
3	17	6	1	7	12	11	15	5	14	18	16	2	10	9	20	13	8	19	4
18	16	13	4	11	3	12	2	8	1	9	14	7	6	10	17	5	20	19	15
11	4	10	17	3	15	18	1	5	14	6	13	20	7	9	8	2	12	16	19
13	16	2	11	18	9	4	12	8	5	6	1	17	7	20	14	3	15	19	10
8	20	18	5	9	15	3	6	13	1	17	10	16	19	14	7	12	11	4	2
8	19	14	13	5	9	16	10	6	20	15	7	4	12	2	1	18	11	17	3
10	12	16	9	8	18	3	2	14	13	5	11	17	15	6	1	19	20	4	7
9	19	16	15	17	2	7	12	18	4	14	8	1	6	10	5	11	20	3	13
