40	20
21	105	59	197	11	56	45	50	156	167	45	160	111	168	56	198	143	91	72	116
72	194	9	174	97	80	42	112	38	143	166	175	38	91	39	66	34	153	24	151
78	131	143	46	94	90	124	35	137	72	186	134	117	46	23	86	43	175	172	26
84	134	44	23	17	47	59	54	154	12	121	157	111	123	33	140	106	16	192	45
21	61	10	46	26	155	71	61	130	35	2	193	94	108	136	169	97	153	78	76
57	46	139	20	70	14	74	151	51	48	98	4	50	107	46	46	46	173	68	145
59	45	88	74	101	108	176	72	140	74	175	165	90	160	154	139	117	188	45	104
177	4	198	162	8	48	155	8	76	197	131	195	97	71	189	61	123	128	111	61
160	104	111	188	22	53	111	71	167	44	84	59	28	127	199	125	65	62	43	116
181	25	38	51	122	161	107	123	91	178	195	92	47	94	60	48	20	73	58	83
99	148	195	24	157	64	6	163	99	101	2	65	159	152	48	23	47	31	114	136
62	107	22	2	27	136	53	178	99	123	106	85	148	152	139	160	158	156	32	1
53	146	107	65	173	143	6	113	170	73	197	171	89	58	167	13	127	25	133	145
145	111	84	188	16	124	30	115	186	5	149	191	28	53	28	194	128	21	194	184
49	135	147	76	96	175	20	56	61	4	158	192	28	71	5	181	113	90	134	157
53	135	54	85	17	117	126	1	57	67	165	184	125	72	41	26	196	139	178	48
200	182	53	127	126	191	117	30	47	79	112	80	173	26	110	125	190	5	108	122
20	81	20	67	149	152	169	24	114	168	153	25	200	170	166	63	104	144	132	106
78	196	16	193	53	185	132	117	140	63	88	187	25	61	20	112	41	40	167	160
145	168	184	99	64	121	97	34	124	50	9	28	95	142	134	110	80	35	9	92
132	106	172	155	155	93	66	95	80	129	103	142	147	98	180	96	142	180	155	111
99	49	190	155	90	36	5	91	29	36	4	157	13	42	77	123	7	120	109	27
5	153	65	43	121	191	188	145	160	131	108	136	85	199	111	91	180	54	10	57
86	102	42	102	59	53	40	28	172	43	150	40	188	113	181	50	58	116	141	146
124	48	150	180	102	12	68	128	81	93	5	5	136	2	134	49	2	36	155	58
143	77	109	82	161	184	90	73	60	175	2	5	66	14	103	158	131	34	64	192
156	26	171	103	126	81	28	135	134	130	39	25	50	108	44	149	88	194	116	1
163	168	106	108	111	169	121	134	29	16	73	103	11	116	120	66	33	116	8	68
14	47	6	176	149	34	48	157	55	36	32	77	156	199	60	168	60	13	90	193
20	37	48	77	2	165	30	20	122	118	174	65	107	196	67	112	67	180	179	133
34	133	174	34	71	31	153	52	2	40	3	121	157	4	93	11	37	34	54	68
15	27	155	57	124	33	25	135	101	82	1	187	2	29	179	35	57	36	133	95
181	73	37	21	155	199	135	11	48	183	174	177	8	56	105	124	198	28	75	58
68	198	148	176	160	125	136	46	59	99	149	156	12	37	131	155	62	102	199	174
47	33	174	99	60	177	8	94	80	26	154	134	181	115	78	104	164	2	20	174
142	53	91	77	162	46	128	44	138	102	54	190	175	191	191	46	36	149	190	48
94	52	60	158	135	5	191	156	60	164	74	136	113	137	83	6	102	86	58	88
144	200	23	167	73	74	69	185	134	66	198	11	83	25	110	150	160	18	181	180
65	119	36	104	69	95	171	130	47	28	59	112	82	42	69	189	97	60	187	129
121	123	61	172	87	144	95	134	69	181	156	185	20	151	14	74	155	32	176	104
20	7	9	2	3	13	19	16	12	11	5	14	15	10	8	17	18	1	6	4
4	7	20	2	19	14	12	18	17	10	11	3	1	15	9	8	5	6	16	13
1	6	9	5	20	2	3	10	7	12	19	4	17	18	13	14	16	8	15	11
18	5	3	16	14	8	20	11	4	1	2	12	6	10	13	15	7	9	17	19
12	16	18	13	9	19	20	3	17	6	8	14	5	10	1	7	15	2	11	4
14	12	20	18	7	15	9	3	17	8	6	19	16	2	5	4	1	11	10	13
20	6	1	12	8	9	14	7	2	16	4	18	19	5	10	17	13	11	3	15
20	17	3	5	2	10	15	1	14	4	6	7	9	13	11	8	18	19	16	12
20	1	5	12	19	9	8	2	16	13	18	7	10	14	15	4	3	6	11	17
7	19	2	9	18	14	15	16	11	3	4	12	6	8	10	20	17	1	13	5
12	4	20	18	5	2	9	13	14	3	16	1	10	11	19	17	7	15	6	8
10	6	19	4	12	9	1	20	3	8	18	16	15	2	7	11	17	14	13	5
11	4	1	18	2	6	10	15	19	5	13	12	7	8	17	3	16	20	9	14
12	16	5	20	15	2	18	11	8	19	7	3	1	14	17	10	9	4	13	6
19	13	5	14	20	2	3	4	7	9	15	18	17	8	16	11	6	10	12	1
5	10	8	2	18	15	11	1	4	13	19	17	12	14	3	6	20	16	9	7
16	11	5	13	6	15	2	1	19	14	7	4	12	17	10	9	18	20	8	3
11	9	19	4	1	7	12	5	17	3	10	14	18	2	8	6	13	16	20	15
9	16	20	19	2	17	14	12	18	6	15	11	8	1	13	7	10	3	5	4
14	4	19	2	11	6	13	16	10	7	15	5	18	1	8	3	20	12	9	17
16	5	17	6	11	10	14	9	15	20	4	2	8	3	7	1	12	18	19	13
7	20	11	9	10	3	14	16	8	19	13	1	2	4	12	15	17	6	5	18
16	6	9	17	2	18	10	20	3	1	5	12	13	4	7	14	15	11	19	8
14	3	8	9	2	5	17	15	18	11	6	4	16	1	7	19	10	20	13	12
15	19	2	7	8	11	17	20	4	9	12	3	14	1	10	6	5	18	13	16
10	12	7	20	15	5	9	16	19	8	4	6	2	1	13	14	17	18	3	11
16	1	10	9	12	19	3	8	17	13	2	15	14	7	20	5	4	6	11	18
9	17	18	3	14	13	8	12	2	7	20	1	16	5	10	11	6	19	4	15
4	14	8	2	17	13	6	7	16	9	3	12	19	11	18	5	10	1	15	20
20	13	6	7	1	5	3	2	17	11	14	8	16	12	19	9	4	10	18	15
8	16	9	3	13	10	5	11	19	1	6	2	7	4	12	14	15	17	20	18
18	12	15	9	11	10	6	20	16	19	13	5	4	17	2	14	3	7	1	8
20	1	18	6	9	5	8	19	10	17	4	15	11	7	14	12	2	16	13	3
19	14	18	12	4	13	3	8	1	9	11	6	7	20	10	17	5	16	2	15
20	5	16	10	15	8	4	19	9	11	1	2	13	18	12	3	17	7	14	6
19	6	9	12	5	18	15	7	3	14	8	2	13	20	16	1	17	4	10	11
