50	20
93	199	26	48	172	175	39	39	11	138	197	97	92	46	182	180	109	147	167	66
40	46	52	126	136	147	152	28	101	8	110	6	103	166	51	4	119	100	197	185
109	198	133	19	112	118	9	46	21	87	32	86	46	70	52	27	120	154	28	123
136	93	123	167	158	53	99	8	191	138	149	156	30	90	124	127	67	104	116	127
42	128	170	5	80	124	137	15	180	53	190	46	149	129	178	144	124	196	18	110
59	116	68	35	169	70	129	34	73	77	177	63	13	58	137	84	67	121	187	105
57	173	6	19	91	114	94	156	72	112	1	111	168	44	15	194	119	57	101	164
126	29	17	62	171	181	184	35	30	115	2	151	65	91	77	166	74	183	177	187
99	122	49	44	126	168	20	46	190	162	184	96	170	147	10	142	111	12	86	196
114	75	66	170	70	50	131	57	61	188	74	107	152	152	60	97	19	15	147	156
29	179	109	30	92	71	111	146	77	59	146	16	49	12	144	95	163	199	157	131
174	22	142	32	49	97	47	140	49	41	157	3	198	92	2	142	114	4	98	100
47	55	136	51	79	37	100	139	45	39	160	90	114	13	66	90	187	47	75	151
139	102	181	24	142	23	100	95	89	144	159	176	153	112	136	97	176	20	154	15
183	53	2	26	196	15	5	103	40	86	130	118	111	94	118	119	188	119	55	146
97	197	127	39	80	138	77	3	116	115	127	61	124	7	111	40	96	34	159	29
123	22	135	99	105	14	159	21	86	12	49	160	66	9	31	134	12	38	131	55
18	93	128	41	174	75	44	15	100	58	166	89	174	91	33	28	195	163	95	40
185	88	135	98	196	119	52	21	130	141	52	96	34	115	5	74	104	88	162	113
63	140	8	73	115	178	101	149	137	170	92	149	180	103	179	106	57	171	112	104
125	82	151	10	162	144	9	193	165	98	134	198	129	34	139	89	108	87	86	51
107	84	70	31	163	104	54	19	85	194	157	124	193	140	187	162	23	59	26	182
86	25	109	95	85	179	76	68	104	25	24	113	37	155	113	134	190	67	192	172
28	4	91	104	37	198	53	165	72	8	93	161	148	181	109	49	110	76	130	7
36	139	66	88	41	148	162	69	189	57	157	43	198	149	192	57	95	95	11	158
8	149	168	159	65	194	48	4	197	91	122	123	27	76	147	120	20	24	133	182
29	46	164	152	4	129	148	46	98	84	133	137	192	166	14	173	44	144	99	85
64	62	3	109	133	33	19	46	89	27	108	49	137	138	27	65	1	182	35	51
165	31	16	28	81	112	17	168	139	80	141	46	26	173	173	189	193	107	177	77
19	33	161	9	112	185	134	77	190	109	149	60	82	89	193	182	73	103	153	18
34	112	154	66	147	165	177	192	160	180	177	51	82	169	6	195	149	54	10	156
17	18	165	135	183	93	87	104	121	88	87	50	1	192	65	80	6	79	8	153
197	79	164	16	65	32	76	191	101	23	200	96	151	24	96	106	2	132	106	132
75	149	40	29	115	169	139	27	54	84	30	8	8	95	113	88	154	55	158	32
133	142	115	154	178	99	173	53	77	186	144	116	113	154	22	127	28	61	90	52
130	95	38	87	96	16	79	150	36	40	5	114	109	78	14	103	54	86	154	137
30	128	192	12	48	117	96	99	30	24	96	69	49	134	124	54	16	171	127	17
139	196	135	134	98	37	12	109	88	118	48	192	84	142	147	17	107	194	122	68
106	154	111	148	128	153	88	45	191	164	116	1	31	95	51	46	123	16	187	189
101	113	38	119	184	148	148	43	20	178	83	92	35	165	38	131	144	179	30	89
164	55	176	82	61	183	14	27	66	91	22	158	165	182	86	197	139	157	119	114
33	65	109	84	164	141	132	164	97	85	125	104	22	171	115	77	69	181	121	98
44	99	20	171	174	87	33	18	153	153	113	149	103	103	138	67	56	92	137	105
69	145	4	11	54	150	31	168	142	86	19	111	89	53	96	179	148	195	23	161
95	75	65	83	169	170	195	193	144	53	102	27	122	199	198	184	6	9	124	17
175	137	74	3	94	2	175	134	46	120	184	123	118	76	195	37	38	92	146	43
105	68	195	131	9	61	170	186	152	166	69	46	164	46	84	133	19	199	175	59
127	163	152	149	12	11	89	97	87	120	135	123	161	58	139	82	1	93	185	167
154	124	198	49	100	145	17	103	130	170	130	122	137	33	109	26	120	33	140	126
57	133	124	188	53	24	81	93	89	12	110	111	72	163	155	151	121	98	95	164
13	18	14	1	10	3	15	17	12	5	7	9	16	2	19	11	4	20	8	6
1	8	19	10	13	20	16	4	12	14	15	3	7	2	17	11	18	6	5	9
8	6	16	19	3	11	7	2	18	5	15	9	10	1	12	17	13	4	20	14
8	15	13	3	11	12	20	1	18	5	10	6	14	17	4	9	19	2	16	7
8	17	3	19	14	12	6	16	11	20	1	2	9	7	13	10	15	18	4	5
10	18	17	14	1	15	2	13	11	19	12	5	4	3	16	6	9	20	8	7
17	2	8	6	13	12	15	18	10	20	19	14	3	4	7	5	1	16	11	9
10	12	16	9	1	15	14	13	6	5	7	4	17	20	2	18	3	11	19	8
9	19	12	8	11	18	4	7	15	5	2	1	6	17	20	14	10	13	3	16
13	17	16	10	7	3	11	12	6	1	9	2	14	5	19	18	20	4	8	15
1	2	8	5	19	11	10	16	6	20	3	18	17	14	13	4	15	7	12	9
18	14	12	9	15	11	6	5	13	19	10	3	8	20	1	4	2	17	7	16
18	9	8	10	2	5	16	15	1	11	17	20	6	14	3	12	13	7	19	4
19	6	5	8	14	9	17	12	4	15	16	11	10	3	13	7	20	18	2	1
17	13	3	16	2	10	19	8	4	6	5	7	1	9	14	12	20	18	15	11
1	10	2	9	12	6	14	3	18	5	7	19	8	16	13	15	17	11	20	4
19	6	2	20	9	12	14	10	15	18	8	7	5	13	4	17	16	11	3	1
13	12	8	18	9	5	16	6	10	15	11	14	17	20	4	1	7	2	19	3
19	10	14	2	16	1	9	11	7	5	18	15	3	4	13	6	12	20	8	17
7	3	5	1	16	4	2	18	20	19	17	9	10	12	8	14	6	13	15	11
9	6	3	10	5	11	2	14	1	4	15	12	16	7	17	13	8	18	20	19
1	9	3	13	20	12	2	5	7	16	11	14	6	17	10	8	15	19	18	4
4	18	20	19	13	1	10	7	16	3	5	8	6	11	9	2	14	15	12	17
20	11	17	4	14	1	16	19	2	5	3	6	7	10	12	13	15	9	8	18
