20	15
82	137	93	139	72	61	94	182	134	60	48	57	23	62	82
13	61	68	186	173	121	133	5	195	100	46	28	30	1	23
179	164	123	162	195	149	126	53	23	68	185	160	16	145	41
82	2	83	173	90	115	165	151	121	17	88	17	105	14	40
118	77	21	143	6	170	80	103	160	159	28	152	1	64	94
9	159	115	76	26	41	35	35	109	105	140	41	23	16	181
79	52	140	198	191	128	43	10	7	182	132	100	97	192	35
24	172	67	140	49	127	7	40	40	28	95	138	186	76	142
126	158	96	25	65	101	168	104	200	45	119	125	122	128	182
24	84	74	146	180	24	173	1	126	181	43	106	88	68	49
73	146	169	164	161	80	7	179	186	48	17	41	61	82	2
194	7	117	98	147	93	147	138	17	11	112	96	186	190	154
192	110	86	38	175	52	29	165	134	105	190	7	21	114	12
88	188	100	158	156	42	19	58	195	170	22	26	115	55	5
186	77	36	161	199	31	183	192	148	62	132	119	68	192	129
183	2	3	125	79	68	145	117	130	15	26	189	176	158	188
187	69	82	51	103	184	109	144	163	117	89	36	101	118	162
18	88	161	49	146	55	194	115	188	57	120	193	97	168	152
196	10	115	125	147	25	67	169	107	6	160	134	35	81	60
25	191	85	118	200	198	86	123	158	159	10	17	47	26	58
2	5	6	1	7	4	3	11	14	12	8	13	15	9	10
4	1	6	5	2	7	3	13	9	8	11	14	10	15	12
7	1	6	2	3	5	4	10	11	14	9	12	8	13	15
4	3	2	7	1	5	6	15	11	10	14	12	9	13	8
4	3	7	6	1	2	5	13	12	9	11	14	8	15	10
7	5	2	4	6	1	3	9	12	13	8	10	11	15	14
4	5	2	7	1	6	3	12	15	14	13	11	10	9	8
2	7	6	3	5	4	1	12	11	8	15	14	13	9	10
7	4	1	3	2	5	6	13	8	10	12	11	15	14	9
2	7	3	4	6	1	5	11	8	12	9	14	10	13	15
2	4	5	3	1	7	6	11	12	14	13	10	15	9	8
1	4	3	5	6	7	2	10	14	12	8	11	9	15	13
6	3	7	5	2	1	4	14	15	9	12	8	10	11	13
3	6	1	2	5	4	7	15	12	13	14	9	8	10	11
7	1	4	3	6	5	2	12	15	10	9	8	14	11	13
2	7	3	4	1	5	6	12	15	9	8	10	11	14	13
2	4	5	6	7	1	3	11	12	13	8	14	15	9	10
4	1	5	6	2	7	3	12	15	14	8	9	11	10	13
5	7	6	3	2	1	4	9	12	11	13	8	15	10	14
4	3	7	6	1	5	2	13	15	9	11	14	8	10	12
