50	15
45	15	155	54	3	87	95	184	64	18	184	99	102	187	16
12	117	189	198	39	135	101	169	106	54	114	63	123	52	2
96	36	42	33	37	44	69	54	191	158	83	23	155	30	179
45	16	88	172	136	95	58	82	114	57	38	121	13	198	34
66	74	143	157	143	39	13	161	24	113	48	131	153	118	145
96	100	37	122	178	59	163	186	124	88	199	101	28	176	25
117	180	97	86	34	59	83	122	154	115	141	172	126	116	170
25	122	49	23	192	194	140	25	153	22	169	112	117	10	183
155	107	9	60	146	77	168	10	11	122	92	188	193	56	125
162	50	164	155	182	18	172	97	103	91	121	19	155	38	41
183	163	154	139	192	161	115	50	183	82	161	115	112	189	30
178	183	117	95	1	14	45	176	56	59	50	145	182	118	127
45	173	97	90	114	34	198	97	78	25	105	128	27	110	69
62	1	90	93	129	165	171	113	158	21	62	163	14	111	65
197	96	192	86	50	152	165	176	101	153	180	60	174	183	53
99	190	192	153	54	123	45	139	47	54	129	137	144	173	97
93	110	34	146	154	28	180	60	168	58	181	169	66	143	146
46	132	19	150	120	23	72	157	137	142	97	107	10	116	108
68	186	180	166	111	171	58	82	39	144	12	43	46	141	72
162	161	95	27	68	81	77	58	129	186	128	147	57	178	77
198	86	121	78	16	32	54	186	139	135	22	81	106	159	68
138	49	163	12	35	169	48	106	97	181	64	156	87	54	59
113	125	100	2	126	23	28	109	144	99	18	146	114	152	86
76	57	145	28	89	187	40	168	9	133	22	132	78	40	81
80	79	79	80	147	13	13	181	51	174	143	122	63	82	44
38	25	130	144	173	198	98	125	52	170	147	21	83	50	93
109	144	47	108	181	141	135	22	147	53	24	110	117	69	126
76	123	110	165	198	60	132	27	80	93	155	126	146	79	69
40	118	157	50	128	169	189	80	61	76	73	33	130	147	124
72	71	164	55	94	20	39	183	7	94	96	110	14	87	76
189	98	99	75	25	133	42	100	58	188	49	93	109	193	99
51	2	197	194	51	38	81	93	112	21	29	122	153	158	152
188	143	77	91	15	75	165	36	56	186	198	61	126	142	146
114	142	114	77	107	124	200	187	59	127	18	37	183	17	117
144	70	162	155	89	133	80	8	122	196	128	129	128	170	141
197	190	34	37	97	14	53	102	141	141	47	43	83	29	32
37	56	165	70	179	126	93	12	37	127	31	49	46	151	107
74	91	52	100	193	72	47	158	154	126	126	198	16	96	115
2	119	35	124	53	126	40	5	28	123	154	170	6	106	162
165	200	81	54	71	32	187	48	131	172	137	10	56	122	175
47	48	34	160	153	95	189	77	125	117	166	36	149	148	67
120	11	96	104	34	75	155	5	91	91	143	44	130	88	102
30	20	42	159	168	150	182	8	15	16	140	36	27	32	48
54	119	57	121	46	79	14	133	57	169	168	167	194	149	22
