40	15
150	4	190	54	200	142	141	156	88	28	146	3	94	139	73
142	115	189	123	78	65	149	189	58	24	7	25	168	24	199
166	34	107	161	78	140	112	165	95	19	99	174	113	70	167
118	198	61	154	200	41	113	70	82	194	69	78	91	184	148
147	112	8	102	63	154	76	129	16	35	73	103	190	46	4
111	111	103	128	121	184	181	180	170	125	110	102	104	141	17
41	155	122	42	34	163	26	63	94	147	85	158	35	53	18
4	117	73	147	18	152	62	174	198	80	105	21	68	51	199
127	168	9	141	141	69	126	41	38	7	54	136	54	5	98
161	44	185	45	177	11	125	84	90	172	60	111	7	158	24
12	54	8	83	49	17	133	78	146	54	78	38	2	138	62
118	103	194	78	58	90	51	160	116	140	133	62	51	41	163
158	177	4	103	169	45	4	91	19	139	64	13	179	117	170
66	139	120	120	125	56	78	88	118	112	7	52	30	71	94
65	80	144	1	98	195	186	113	136	26	149	36	171	138	41
136	79	2	161	19	65	80	40	8	63	69	45	136	132	161
46	196	99	15	72	196	50	81	172	100	11	187	138	64	81
109	90	53	131	187	17	172	79	140	63	29	102	85	55	183
127	96	182	67	37	190	51	190	4	175	37	198	184	130	190
126	114	43	125	95	177	53	141	39	71	33	133	121	41	58
154	28	121	80	3	127	29	121	117	178	145	76	23	6	91
169	16	68	172	32	129	94	19	141	177	49	135	159	90	61
17	118	4	115	154	103	58	41	133	77	119	149	98	80	86
47	149	195	65	178	106	170	115	186	89	125	103	125	55	184
194	77	179	28	76	34	47	11	68	63	107	163	71	105	80
5	74	70	142	63	67	194	77	80	120	140	82	45	157	120
31	107	133	18	30	155	63	43	9	127	15	90	173	5	50
106	115	159	64	145	86	49	40	40	54	177	145	6	85	35
62	72	152	58	91	6	2	116	51	106	198	57	51	155	92
90	71	87	4	67	128	123	159	159	145	180	195	189	69	46
19	39	39	191	67	123	64	32	136	13	191	117	39	157	72
32	27	24	78	16	170	33	101	15	51	84	80	15	39	26
44	74	144	159	35	190	1	124	36	31	164	161	142	169	196
53	17	18	190	49	169	33	143	171	60	22	7	146	103	158
58	26	128	114	114	122	125	134	142	78	32	188	5	192	8
42	193	198	43	147	198	101	170	180	113	95	82	80	175	31
113	11	11	52	98	116	194	6	172	107	143	112	172	158	56
18	71	189	92	135	166	111	18	92	108	31	140	11	2	102
185	110	111	126	69	121	134	187	156	117	11	69	26	97	75
40	170	2	166	88	119	15	173	137	155	131	153	15	184	191
5	4	1	2	6	7	3	14	12	13	15	11	10	9	8
5	3	6	1	2	7	4	11	13	12	9	14	8	15	10
7	1	5	2	3	4	6	9	13	12	14	15	11	8	10
5	1	2	6	7	4	3	10	12	9	15	13	11	8	14
5	3	2	7	6	4	1	14	13	12	11	10	9	8	15
2	1	6	7	3	4	5	14	10	9	12	11	13	8	15
4	7	1	3	2	5	6	10	15	11	13	9	14	8	12
4	3	7	5	2	1	6	14	12	11	15	10	9	8	13
2	7	1	5	6	3	4	9	10	12	15	13	11	14	8
3	1	7	4	6	5	2	10	8	11	13	9	15	14	12
4	5	6	7	1	2	3	13	8	10	14	11	9	12	15
6	3	1	2	4	5	7	8	11	10	15	9	14	13	12
5	4	3	7	2	1	6	13	15	8	11	12	10	14	9
1	5	7	2	6	3	4	11	15	13	9	8	12	14	10
3	6	2	4	5	7	1	13	9	15	11	10	8	14	12
6	1	3	5	2	4	7	15	10	9	14	13	8	11	12
6	3	1	5	4	2	7	8	13	14	10	9	11	12	15
5	1	7	3	2	4	6	13	8	10	15	9	12	11	14
4	7	1	5	2	6	3	15	8	11	12	14	9	10	13
4	3	7	2	6	5	1	9	8	14	11	13	12	10	15
7	6	3	5	2	1	4	15	12	13	9	11	14	8	10
3	4	5	2	7	1	6	11	9	13	8	14	15	10	12
7	4	3	6	1	2	5	14	12	15	11	10	8	9	13
1	4	7	2	6	3	5	14	15	9	8	12	11	10	13
5	1	7	2	3	6	4	14	12	9	15	11	10	8	13
3	4	7	5	6	1	2	14	8	10	11	12	9	13	15
6	3	2	7	4	1	5	8	10	12	15	9	14	13	11
4	1	7	6	2	5	3	10	12	9	15	8	11	13	14
5	4	3	7	2	6	1	15	13	14	9	11	10	12	8
4	7	1	2	3	5	6	8	13	14	12	10	9	15	11
1	2	4	3	5	7	6	11	15	13	8	12	9	14	10
6	7	2	1	5	4	3	11	14	12	9	10	13	15	8
6	4	3	5	7	2	1	12	8	11	14	15	10	13	9
3	4	5	6	7	1	2	14	9	13	10	12	15	8	11
5	2	4	7	1	3	6	14	9	8	13	11	10	12	15
6	2	1	7	5	4	3	10	14	11	8	9	12	13	15
1	6	5	4	2	7	3	11	14	13	9	8	12	15	10
2	4	7	3	6	5	1	10	9	14	13	11	12	8	15
2	3	5	1	6	7	4	14	15	13	10	11	12	8	9
1	6	2	7	3	4	5	10	11	9	12	15	13	14	8
