50	20
64	34	179	118	78	17	190	101	174	83	28	83	54	151	41	25	195	122	147	68
156	198	64	26	177	157	73	173	17	45	62	107	143	147	199	33	109	56	112	36
127	111	132	156	126	165	110	168	18	117	156	177	75	190	116	85	16	99	33	157
95	61	95	90	154	174	173	119	184	1	118	157	137	87	125	2	179	141	198	6
48	119	186	151	153	4	95	193	76	175	125	101	20	113	152	119	123	83	186	30
87	121	110	62	104	191	109	4	43	30	104	6	146	163	129	144	165	121	83	141
41	130	130	24	38	143	121	39	51	50	102	188	100	58	193	173	130	87	65	26
130	149	162	23	181	130	121	36	190	156	145	165	200	100	123	112	72	90	23	198
62	161	85	143	67	23	172	18	45	91	39	56	57	60	89	171	52	1	44	54
55	31	182	96	87	118	69	92	187	12	100	183	139	60	6	192	145	144	4	104
106	23	9	99	85	149	99	122	140	99	110	100	81	37	2	39	142	38	99	79
45	197	49	156	107	36	69	173	158	111	147	119	125	2	96	13	170	155	56	117
88	57	130	18	1	163	94	5	110	75	108	187	163	190	60	149	137	106	76	54
91	116	147	3	110	136	103	11	166	150	20	25	56	85	10	174	155	157	74	168
40	58	126	41	103	90	117	191	195	66	13	178	138	102	166	130	90	129	59	84
99	113	190	181	176	26	96	183	69	192	150	169	120	137	189	163	196	94	56	8
43	45	103	27	74	162	172	173	95	178	93	139	174	153	26	33	46	133	40	35
156	173	68	20	10	175	131	56	133	131	11	83	137	24	34	144	13	156	38	30
178	19	70	181	165	60	39	72	83	32	188	50	47	17	19	18	173	190	42	117
164	184	14	175	134	169	89	171	96	123	154	155	195	21	140	129	79	121	5	192
28	55	185	175	45	120	94	121	100	91	61	113	59	162	150	53	117	76	25	147
144	177	35	40	149	25	30	68	6	179	119	172	196	76	78	125	89	194	184	145
88	186	81	146	14	12	151	160	195	158	49	70	62	92	152	89	61	15	27	36
91	98	165	88	14	95	189	52	55	12	118	46	66	83	129	7	119	134	105	143
198	70	179	109	154	129	120	185	59	51	119	66	22	47	99	40	196	123	31	158
141	46	162	84	77	150	144	104	14	100	31	74	198	198	82	33	175	67	103	51
196	109	116	200	14	114	115	196	21	192	198	9	48	129	49	70	134	72	67	4
12	170	175	8	178	27	86	74	5	1	52	19	35	120	102	144	176	52	58	71
53	71	198	30	112	145	124	156	149	111	137	108	91	123	37	25	167	32	48	38
136	4	92	59	108	136	84	37	57	1	163	23	157	88	179	68	159	49	35	163
47	178	142	200	88	72	106	59	174	102	110	163	93	110	147	63	192	51	139	24
97	119	60	145	155	184	188	107	152	7	165	42	16	153	186	59	64	161	40	47
92	98	48	175	91	152	177	76	135	107	119	127	88	62	4	139	70	194	91	57
175	35	53	193	183	96	120	91	63	159	115	143	175	68	61	107	83	180	8	46
87	27	92	36	153	18	197	61	129	109	107	57	169	15	155	67	21	129	154	110
47	198	137	198	53	45	14	8	150	185	81	172	184	102	171	19	30	189	163	65
87	12	26	163	144	165	3	87	57	71	9	67	145	193	193	74	176	145	199	158
137	169	154	154	145	187	95	21	51	51	24	98	167	17	121	123	32	148	4	90
22	2	115	97	124	138	146	84	168	61	125	124	115	106	64	5	85	28	155	159
44	59	37	66	129	50	17	192	2	146	10	116	148	159	149	104	157	123	6	89
157	197	86	72	29	37	96	145	10	39	148	7	96	9	129	164	72	94	188	188
51	85	143	103	152	187	190	83	113	119	49	143	4	45	150	90	55	43	51	22
93	68	30	81	146	121	4	181	116	182	12	135	177	144	190	128	179	182	154	11
174	44	97	50	168	189	79	138	74	117	82	164	124	110	115	108	122	58	191	188
169	3	106	187	172	115	198	143	101	141	77	141	170	44	45	83	84	110	16	172
120	122	19	120	11	71	163	124	185	192	138	136	160	132	148	22	26	173	189	40
26	99	8	189	45	74	115	68	34	111	164	84	149	195	191	143	197	20	41	83
185	132	39	106	58	149	128	36	103	160	87	70	22	175	7	83	66	62	115	124
