50	20
95	181	166	19	81	75	187	52	61	175	164	77	113	9	24	48	133	99	7	34
140	70	154	17	110	16	7	42	106	115	73	194	4	126	36	71	177	4	40	103
88	134	18	133	186	6	44	68	60	127	149	75	8	22	157	124	133	28	68	26
190	18	100	29	131	28	150	98	64	65	10	33	189	89	87	180	148	185	129	166
40	150	82	9	123	196	174	76	114	116	26	178	58	187	96	165	132	177	7	70
122	179	99	96	136	179	22	4	14	124	135	191	182	85	37	67	22	102	186	47
94	126	8	18	46	100	63	34	183	61	199	88	175	21	161	192	13	102	29	91
19	27	96	135	98	195	47	9	49	104	181	24	164	27	115	183	53	31	133	70
134	199	161	191	127	61	99	99	86	74	42	192	199	48	192	62	190	180	30	63
36	183	79	63	110	181	188	199	72	188	166	109	105	168	108	62	71	105	100	5
115	56	88	22	156	182	10	162	191	110	60	146	121	149	120	42	133	54	53	181
63	25	52	105	177	158	159	157	72	158	199	81	148	29	5	173	37	193	39	72
83	143	176	174	190	32	147	178	80	14	90	50	37	182	120	94	109	39	198	168
67	194	60	98	156	132	74	87	85	197	128	25	154	176	66	29	59	63	104	98
153	186	33	151	142	34	81	163	124	26	38	133	179	138	80	76	79	111	66	112
59	181	11	116	118	60	45	83	87	142	26	15	34	64	43	68	80	115	130	46
140	9	132	128	138	131	84	190	128	200	13	40	196	193	47	37	182	167	136	108
170	143	13	179	45	102	167	195	188	185	164	98	122	155	196	181	27	57	184	158
58	93	22	146	43	67	149	56	73	172	175	117	103	99	74	119	65	62	43	56
104	1	121	37	50	79	186	93	198	63	154	4	194	188	47	149	26	55	74	96
44	82	36	90	35	180	133	199	107	73	67	51	99	59	179	26	20	21	172	128
105	175	181	142	42	157	57	13	47	68	17	101	2	108	93	72	29	94	101	142
18	131	198	37	161	77	122	5	22	63	59	87	158	99	44	181	199	59	38	21
144	50	140	134	138	96	161	59	42	166	137	33	90	176	31	127	101	135	154	42
100	158	96	34	112	71	48	32	50	155	53	115	183	151	125	29	118	61	1	160
