50	20
80	181	185	83	37	61	153	190	144	106	161	169	6	36	104	41	35	3	133	131
200	102	198	149	86	135	28	138	143	87	135	55	40	51	16	31	36	92	14	183
147	159	150	127	32	129	185	149	37	173	61	194	106	183	124	73	8	176	136	188
137	141	30	10	164	25	76	10	120	174	200	186	170	33	134	11	126	164	177	195
132	90	89	48	161	88	51	85	148	13	74	152	1	8	160	87	99	74	13	68
188	65	116	166	189	109	116	11	175	158	113	183	63	3	126	181	76	88	183	141
12	115	68	142	93	143	150	44	30	60	183	42	57	185	28	80	148	48	198	139
29	54	187	189	144	11	170	189	2	152	115	189	131	5	69	174	54	91	122	11
159	38	61	32	90	23	100	157	64	47	32	158	108	12	69	151	127	156	19	139
173	67	115	31	83	139	46	26	200	42	179	131	184	44	14	81	170	145	24	29
199	122	58	42	42	89	179	104	125	80	58	194	46	5	23	98	191	9	96	163
106	58	162	200	63	196	81	101	196	137	190	66	122	101	17	48	49	97	136	63
148	65	79	187	127	7	86	114	73	65	174	167	138	198	163	63	55	161	142	96
177	95	135	139	175	154	47	13	129	126	104	80	144	193	44	124	120	164	18	129
148	125	38	4	172	74	197	5	109	188	105	92	199	196	96	181	142	20	116	131
157	126	174	124	54	82	67	195	2	50	93	163	10	105	17	37	174	63	185	71
184	87	152	181	22	134	142	68	42	168	13	5	38	40	184	29	124	149	168	186
160	196	25	133	111	23	70	166	137	93	161	69	26	18	101	48	200	89	176	129
103	60	191	183	91	133	9	179	81	163	166	134	186	147	156	85	155	83	175	39
131	67	50	99	74	113	53	100	128	92	21	155	107	197	177	135	97	72	105	7
109	49	98	51	187	161	147	48	148	130	134	31	42	91	74	141	52	160	4	62
4	23	7	81	192	186	74	195	77	10	69	11	19	178	143	46	16	178	19	55
132	11	16	87	33	134	119	126	65	10	105	5	133	63	173	2	78	132	118	23
28	21	85	165	133	164	103	131	164	38	44	65	189	51	81	10	145	24	61	33
194	186	39	82	3	139	198	163	92	66	129	183	126	34	148	58	36	75	38	97
70	125	194	184	73	45	3	3	156	58	120	61	24	166	8	146	185	44	26	9
15	184	19	99	156	22	76	104	70	130	52	4	84	173	55	80	138	68	133	155
37	121	179	154	83	73	59	122	191	192	198	157	102	36	14	102	81	41	166	54
85	189	163	189	26	44	8	48	186	32	38	154	35	97	121	42	198	63	111	175
186	61	147	44	12	73	154	73	149	192	193	93	146	4	165	51	88	46	178	164
125	45	197	114	128	92	93	8	100	21	49	197	173	152	120	138	137	81	104	47
188	85	152	200	167	109	121	166	99	95	192	104	81	118	67	165	158	130	114	194
46	169	98	48	161	107	84	159	53	64	182	102	135	200	73	192	166	93	84	195
150	17	87	142	26	38	150	51	53	19	96	151	16	45	70	129	138	123	137	137
184	145	120	198	178	192	113	97	129	8	37	64	110	89	86	190	152	182	29	125
157	154	113	146	59	114	15	174	193	120	87	52	134	73	31	27	71	64	160	15
130	60	128	169	16	121	126	64	43	101	50	83	147	104	177	94	117	99	170	132
184	56	37	158	120	125	177	27	82	129	142	152	165	146	45	141	93	4	183	67
133	112	61	182	118	21	60	44	2	83	95	164	124	101	125	82	124	80	32	5
97	195	5	189	4	4	133	97	141	58	84	138	103	58	54	55	81	84	168	176
39	76	192	65	45	10	52	16	138	87	144	125	167	142	195	15	30	180	149	188
180	100	128	89	46	21	141	125	181	96	167	175	30	49	168	103	33	22	5	35
175	86	32	134	145	90	16	169	41	93	124	131	100	29	17	67	136	51	109	139
150	120	107	152	134	7	109	54	200	134	172	52	112	16	154	93	118	138	4	114
169	51	19	110	171	37	137	184	43	87	138	3	26	194	112	144	39	7	99	5
71	131	103	53	44	151	95	50	7	16	136	160	30	34	9	124	55	3	50	145
20	149	198	156	88	99	20	158	85	172	129	4	139	127	26	140	25	5	61	97
198	86	34	183	164	73	106	22	121	25	33	30	13	30	197	182	84	174	72	28
103	101	132	87	34	61	155	33	129	55	28	139	168	103	25	12	69	113	45	87
155	93	70	56	161	78	38	74	189	148	87	89	26	33	40	169	26	33	19	141
17	6	19	12	13	20	9	8	18	1	15	14	4	16	11	2	3	7	10	5
18	12	7	5	16	15	13	8	19	1	20	10	11	4	14	6	17	9	2	3
17	20	19	13	14	6	3	9	8	11	16	2	5	7	10	12	18	4	1	15
8	20	4	10	12	18	1	9	3	19	2	14	5	16	7	11	6	17	13	15
10	9	14	6	13	16	8	20	12	19	7	2	5	1	18	11	17	15	4	3
9	18	4	8	13	19	2	1	5	12	6	16	11	10	7	17	15	20	14	3
4	13	18	9	19	8	7	17	20	16	15	11	1	14	5	3	2	6	10	12
12	13	17	2	9	11	4	1	6	14	20	8	18	5	19	7	15	16	3	10
18	2	20	13	6	1	7	5	10	8	15	4	3	12	9	14	16	11	19	17
18	11	8	12	17	2	10	16	5	13	3	1	15	19	4	9	6	7	14	20
2	19	16	3	5	14	10	18	11	12	9	4	1	7	6	8	17	15	13	20
12	15	2	13	10	16	1	11	17	14	18	7	6	20	19	3	9	4	8	5
1	20	17	2	3	11	4	9	18	16	6	10	14	12	13	8	19	7	15	5
4	14	10	12	18	13	8	20	17	3	7	11	16	9	5	2	19	1	15	6
20	9	11	15	1	19	18	6	16	5	2	14	12	10	13	17	8	4	3	7
11	19	5	20	17	3	6	13	7	16	15	12	2	4	9	14	1	8	18	10
6	8	16	19	1	18	12	13	7	3	10	5	15	14	20	9	2	11	4	17
11	1	8	13	14	2	15	20	6	19	9	4	16	18	3	17	7	12	5	10
17	20	4	18	14	5	6	2	1	3	8	13	12	10	11	16	19	9	15	7
9	7	8	16	3	2	4	15	5	19	17	13	12	18	10	14	20	11	1	6
9	2	13	5	11	1	20	15	4	8	10	3	19	6	7	14	16	17	18	12
5	6	9	4	11	19	20	3	15	12	16	7	18	1	17	10	13	8	14	2
17	3	18	9	11	4	19	16	20	12	13	15	6	7	1	14	10	5	8	2
2	17	20	16	4	1	11	7	5	13	12	18	15	8	9	6	19	10	3	14
10	3	2	13	8	15	9	11	7	5	16	18	6	14	12	17	1	19	20	4
2	9	8	19	18	4	6	3	13	7	1	14	5	15	10	12	17	11	20	16
8	18	11	17	15	2	19	4	13	10	5	12	1	14	20	7	6	3	16	9
10	2	6	7	19	18	15	4	14	5	11	9	1	20	16	8	12	17	13	3
8	18	7	14	20	9	1	12	19	16	15	11	3	4	17	10	5	13	2	6
15	13	7	14	11	20	9	1	18	16	8	5	10	19	17	3	2	6	12	4
12	19	11	20	3	7	1	15	8	10	17	2	9	18	16	14	13	5	4	6
6	9	12	17	3	4	8	2	13	14	19	10	7	20	15	18	11	5	16	1
18	2	11	14	3	8	7	17	6	5	4	16	12	15	20	13	10	9	1	19
12	14	6	8	7	2	3	9	4	13	20	16	18	1	19	17	11	15	10	5
9	4	2	3	15	19	14	6	13	20	18	12	5	7	8	16	10	1	11	17
13	5	17	2	6	10	14	1	16	15	8	9	3	19	7	4	12	20	11	18
8	16	2	10	3	19	18	13	5	1	15	6	14	9	7	4	11	20	12	17
17	8	19	13	9	11	3	10	20	5	15	18	14	1	16	12	2	4	6	7
19	1	18	12	8	15	7	11	9	4	3	16	20	2	13	14	6	17	5	10
6	17	7	3	11	10	13	4	12	18	16	19	1	8	15	20	2	5	9	14
3	6	14	5	7	13	11	8	9	10	15	12	1	19	4	17	20	2	18	16
16	13	19	1	20	5	12	4	10	18	6	2	15	14	3	11	9	17	8	7
19	11	15	20	16	7	13	4	17	1	2	3	18	9	14	8	10	12	6	5
20	3	10	2	4	9	18	13	11	8	7	17	16	6	12	15	19	14	1	5
15	6	4	11	5	8	14	19	9	1	13	16	18	20	17	12	3	7	10	2
10	7	19	20	14	3	18	17	8	16	2	4	12	11	9	5	1	6	15	13
17	11	6	4	7	1	9	14	13	12	20	10	8	19	15	2	3	16	18	5
20	1	7	15	12	10	3	8	5	2	17	19	9	4	13	16	11	6	14	18
5	2	3	18	8	12	1	19	15	7	4	14	13	9	11	17	6	16	20	10
2	18	9	17	15	14	11	10	7	6	4	13	1	20	8	12	16	5	19	3
