20	20
167	65	96	72	53	147	18	2	78	153	190	178	22	168	74	93	10	68	180	7
50	38	118	25	199	22	88	92	174	80	129	74	136	173	41	110	42	148	193	9
170	185	34	125	194	44	134	154	112	118	64	94	9	52	144	15	124	15	84	157
29	25	30	79	150	179	187	157	105	172	108	99	17	79	60	76	76	192	176	102
177	164	153	57	102	50	140	176	154	126	54	183	67	43	107	149	146	188	21	61
172	174	138	119	27	147	84	140	154	178	175	157	168	106	130	4	114	153	181	10
65	6	163	61	138	185	193	100	199	109	183	157	122	178	12	69	139	177	95	107
184	103	184	132	158	32	31	38	181	127	124	193	197	47	200	135	12	70	160	158
86	183	179	28	147	58	102	77	4	10	182	143	182	159	107	193	6	153	53	82
193	146	30	131	197	190	133	87	50	12	5	187	109	126	182	177	13	122	42	88
51	65	99	157	27	44	200	45	105	117	63	156	32	148	138	32	136	166	33	97
131	25	158	73	142	3	137	132	189	100	175	140	54	45	148	46	24	163	120	92
19	138	23	155	23	81	179	26	160	10	63	14	177	107	154	27	178	94	186	179
187	25	115	192	31	22	91	95	87	147	168	23	1	200	89	14	1	73	110	16
141	142	190	106	46	35	194	61	191	199	174	91	133	38	6	131	7	99	16	162
110	115	107	124	12	174	1	83	193	70	160	156	116	50	52	16	16	78	39	44
122	66	127	126	115	83	118	161	109	169	34	174	18	42	5	100	139	122	110	81
98	6	94	118	51	190	113	58	116	2	13	30	37	56	90	148	55	141	48	30
41	171	105	158	115	81	154	89	103	155	144	176	179	45	101	185	163	172	186	141
43	186	105	155	29	71	143	196	186	157	15	57	67	76	153	156	17	130	34	130
9	3	10	8	1	7	4	6	2	5	16	14	19	17	12	15	20	11	13	18
9	1	7	2	5	6	10	4	8	3	15	20	14	13	12	16	11	18	17	19
1	6	10	3	9	4	5	2	7	8	17	13	20	14	18	19	16	12	11	15
9	4	8	10	3	5	6	2	7	1	20	11	13	17	15	14	18	19	12	16
5	8	10	1	6	3	7	2	4	9	15	20	13	16	19	12	17	14	11	18
8	6	3	4	7	10	2	5	9	1	17	19	12	11	18	14	15	13	20	16
10	2	5	3	9	6	8	4	1	7	18	13	16	17	19	11	15	20	14	12
10	8	5	6	7	3	4	1	2	9	18	13	19	16	15	12	20	11	14	17
4	8	3	2	1	5	10	6	7	9	17	16	18	19	15	14	12	13	20	11
8	7	5	1	10	2	4	9	3	6	17	14	15	19	11	16	13	20	12	18
10	5	8	2	1	4	7	3	9	6	14	11	17	19	15	12	13	20	18	16
9	8	5	1	6	4	10	2	7	3	11	17	15	12	16	13	14	18	20	19
5	4	3	9	2	7	1	10	8	6	16	17	19	11	20	15	18	12	14	13
7	6	9	2	3	10	8	5	1	4	14	20	15	19	11	13	12	17	18	16
7	9	3	1	8	6	2	5	4	10	18	13	14	15	16	12	11	20	19	17
9	6	1	2	7	3	4	5	10	8	11	16	15	18	14	17	20	13	19	12
8	4	5	7	2	6	10	1	9	3	20	12	13	11	16	15	14	19	18	17
7	1	6	4	10	3	8	2	5	9	19	14	11	15	12	17	18	16	13	20
1	8	6	9	2	4	5	7	3	10	16	11	17	14	13	15	19	12	20	18
7	4	2	3	1	5	9	8	10	6	11	17	18	16	15	14	20	19	13	12
